sentence,tokens,bio_tags
"Perfect running weather, show me a {route_length: 18 kilometers} route near {start_location: ramle market} {loca_start_num: 40}","Perfect running weather, show me a, {route_length: 18 kilometers}, route near, {start_location: ramle market}, {loca_start_num: 40}","O, B-route_length, O, B-start_location, B-loca_start_num"
running track near {start_location: abu tor},"running track near, {start_location: abu tor}","O, B-start_location"
"Building up mileage, need a {difficulty: intense} {route_length: 14.0 km} route near {start_location: hashmonaim street} {loca_start_num: 60}","Building up mileage, need a, {difficulty: intense}, {route_length: 14.0 km}, route near, {start_location: hashmonaim street}, {loca_start_num: 60}","O, B-difficulty, B-route_length, O, B-start_location, B-loca_start_num"
"Suggest a {difficulty: flat and easy} running route starting at {start_location: katamon street} {loca_start_num: 91}, passing by {end_location: habustan street} {loca_end_num: 66}, and lasting for {route_length: 250 meters}.","Suggest a, {difficulty: flat and easy}, running route starting at, {start_location: katamon street}, {loca_start_num: 91}, , passing by, {end_location: habustan street}, {loca_end_num: 66}, , and lasting for, {route_length: 250 meters}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, O"
quick running path suggestion please,quick running path suggestion please,O
Time for my long run from {start_location: yirmiyahu} {loca_start_num: 91},"Time for my long run from, {start_location: yirmiyahu}, {loca_start_num: 91}","O, B-start_location, B-loca_start_num"
"{start_location: machane yehuda} {loca_start_num: 21} to {end_location: malkhei yisrael street} {loca_end_num: 74}, {difficulty: intense} {route_length: 20 km}","{start_location: machane yehuda}, {loca_start_num: 21}, to, {end_location: malkhei yisrael street}, {loca_end_num: 74}, ,, {difficulty: intense}, {route_length: 20 km}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-difficulty, B-route_length"
{difficulty: hard} run {route_length: 3.5 km},"{difficulty: hard}, run, {route_length: 3.5 km}","B-difficulty, O, B-route_length"
Make me a route from {start_location: desert spring} {loca_start_num: 1},"Make me a route from, {start_location: desert spring}, {loca_start_num: 1}","O, B-start_location, B-loca_start_num"
{route_length: 8.0 km} {difficulty: extreme difficulty} path please,"{route_length: 8.0 km}, {difficulty: extreme difficulty}, path please","B-route_length, B-difficulty, O"
Need a tempo run route - {difficulty: moderate effort} {route_length: 900 meters} from {start_location: cafe roval street} {loca_start_num: 27},"Need a tempo run route -, {difficulty: moderate effort}, {route_length: 900 meters}, from, {start_location: cafe roval street}, {loca_start_num: 27}","O, B-difficulty, B-route_length, O, B-start_location, B-loca_start_num"
"Running late but gotta get my miles in, quick {route_length: 7 kilometers} route from {start_location: yad harutzim street} {loca_start_num: 27}?","Running late but gotta get my miles in, quick, {route_length: 7 kilometers}, route from, {start_location: yad harutzim street}, {loca_start_num: 27}, ?","O, B-route_length, O, B-start_location, B-loca_start_num, O"
{route_length: ultra marathon length} path suggestion,"{route_length: ultra marathon length}, path suggestion","B-route_length, O"
Need a recovery route around {route_length: 13.0 km} near {start_location: baba sali street} {loca_start_num: 85},"Need a recovery route around, {route_length: 13.0 km}, near, {start_location: baba sali street}, {loca_start_num: 85}","O, B-route_length, O, B-start_location, B-loca_start_num"
"Generate a {difficulty: hard} route for me from {start_location: ramban street} {loca_start_num: 28} to {end_location: shoshana damari street} {loca_end_num: 20}, covering {route_length: 4.5 km}.","Generate a, {difficulty: hard}, route for me from, {start_location: ramban street}, {loca_start_num: 28}, to, {end_location: shoshana damari street}, {loca_end_num: 20}, , covering, {route_length: 4.5 km}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, O"
{route_length: 16.5 km} {difficulty: medium} route from {start_location: where i am} {loca_start_num: 92} to {end_location: ramban street} {loca_end_num: 75},"{route_length: 16.5 km}, {difficulty: medium}, route from, {start_location: where i am}, {loca_start_num: 92}, to, {end_location: ramban street}, {loca_end_num: 75}","B-route_length, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Doing a social run from {start_location: roman cardo street} {loca_start_num: 66},"Doing a social run from, {start_location: roman cardo street}, {loca_start_num: 66}","O, B-start_location, B-loca_start_num"
Need a well-lit route around {route_length: 15.0 kilometers} near {start_location: habima street} {loca_start_num: 32},"Need a well-lit route around, {route_length: 15.0 kilometers}, near, {start_location: habima street}, {loca_start_num: 32}","O, B-route_length, O, B-start_location, B-loca_start_num"
{route_length: 8.0 km} {difficulty: very easy} track needed,"{route_length: 8.0 km}, {difficulty: very easy}, track needed","B-route_length, B-difficulty, O"
older person need {difficulty: easy} path {route_length: 1 km} start {start_location: my exact location} finish {end_location: balfour} {loca_end_num: 63},"older person need, {difficulty: easy}, path, {route_length: 1 km}, start, {start_location: my exact location}, finish, {end_location: balfour}, {loca_end_num: 63}","O, B-difficulty, O, B-route_length, O, B-start_location, O, B-end_location, B-loca_end_num"
planning my morning exercise need suggestions,planning my morning exercise need suggestions,O
plan {route_length: 16 km} route ending at {end_location: innovation street} {loca_end_num: 79},"plan, {route_length: 16 km}, route ending at, {end_location: innovation street}, {loca_end_num: 79}","O, B-route_length, O, B-end_location, B-loca_end_num"
want {difficulty: not hard} track about {route_length: 900 meters},"want, {difficulty: not hard}, track about, {route_length: 900 meters}","O, B-difficulty, O, B-route_length"
start at {start_location: ahad ha'am street} going to beach,"start at, {start_location: ahad ha'am street}, going to beach","O, B-start_location, O"
want {difficulty: extreme difficulty} run {route_length: 8.0 km} starting point {start_location: yehudi menuhin} {loca_start_num: 21} endpoint {end_location: beersheba street} {loca_end_num: 10},"want, {difficulty: extreme difficulty}, run, {route_length: 8.0 km}, starting point, {start_location: yehudi menuhin}, {loca_start_num: 21}, endpoint, {end_location: beersheba street}, {loca_end_num: 10}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
im new here where should i run?,im new here where should i run?,O
"Building endurance, show me a {difficulty: easy} {route_length: 12 kilometers} route starting {start_location: ha-nevi'im} {loca_start_num: 53}","Building endurance, show me a, {difficulty: easy}, {route_length: 12 kilometers}, route starting, {start_location: ha-nevi'im}, {loca_start_num: 53}","O, B-difficulty, B-route_length, O, B-start_location, B-loca_start_num"
I'd really appreciate a {difficulty: medium} running route from {start_location: weizmann institute} {loca_start_num: 60} that passes through some historic areas,"I'd really appreciate a, {difficulty: medium}, running route from, {start_location: weizmann institute}, {loca_start_num: 60}, that passes through some historic areas","O, B-difficulty, O, B-start_location, B-loca_start_num, O"
Generate a {difficulty: intense} running route.,"Generate a, {difficulty: intense}, running route.","O, B-difficulty, O"
Running with friends from {start_location: strauss street} {loca_start_num: 38},"Running with friends from, {start_location: strauss street}, {loca_start_num: 38}","O, B-start_location, B-loca_start_num"
Lets go running from {start_location: yehudi menuhin} {loca_start_num: 70},"Lets go running from, {start_location: yehudi menuhin}, {loca_start_num: 70}","O, B-start_location, B-loca_start_num"
Can you create a route from {start_location: basel street} {loca_start_num: 90} to {end_location: beit she'an street} {loca_end_num: 59}?,"Can you create a route from, {start_location: basel street}, {loca_start_num: 90}, to, {end_location: beit she'an street}, {loca_end_num: 59}, ?","O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O"
im new here where should i run?,im new here where should i run?,O
good places to run around here?,good places to run around here?,O
Looking for a nice running route that's good for beginners,Looking for a nice running route that's good for beginners,O
"{difficulty: intense} path from {start_location: esther roth street} {loca_start_num: 43} to {end_location: bezalel} {loca_end_num: 90}, {route_length: 9 km}","{difficulty: intense}, path from, {start_location: esther roth street}, {loca_start_num: 43}, to, {end_location: bezalel}, {loca_end_num: 90}, ,, {route_length: 9 km}","B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length"
need a route for tomorrow,need a route for tomorrow,O
i wanna run from my house on {start_location: golan street} to the beach,"i wanna run from my house on, {start_location: golan street}, to the beach","O, B-start_location, O"
"Looking for a busy route for my evening run, about {route_length: 4.5 kilometers}","Looking for a busy route for my evening run, about, {route_length: 4.5 kilometers}","O, B-route_length"
need run starting at {start_location: ha'ayin het} {loca_start_num: 59} that is {difficulty: extreme difficulty},"need run starting at, {start_location: ha'ayin het}, {loca_start_num: 59}, that is, {difficulty: extreme difficulty}","O, B-start_location, B-loca_start_num, O, B-difficulty"
planning my evening jog need suggestions,planning my evening jog need suggestions,O
"Midnight runner here, safe {route_length: 13.0 km} route from {start_location: ein gedi} {loca_start_num: 25}?","Midnight runner here, safe, {route_length: 13.0 km}, route from, {start_location: ein gedi}, {loca_start_num: 25}, ?","O, B-route_length, O, B-start_location, B-loca_start_num, O"
"Generate a {difficulty: hard} route for me from {start_location: yossi vardi street} {loca_start_num: 37} to {end_location: israel prize} {loca_end_num: 51}, covering {route_length: short sprint}.","Generate a, {difficulty: hard}, route for me from, {start_location: yossi vardi street}, {loca_start_num: 37}, to, {end_location: israel prize}, {loca_end_num: 51}, , covering, {route_length: short sprint}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, O"
first time runner here need {difficulty: intense} track {route_length: marathon length} from {start_location: nathan alterman street} {loca_start_num: 93} 2 {end_location: linoy ashram} {loca_end_num: 70},"first time runner here need, {difficulty: intense}, track, {route_length: marathon length}, from, {start_location: nathan alterman street}, {loca_start_num: 93}, 2, {end_location: linoy ashram}, {loca_end_num: 70}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Good morning! I've just moved to Tel Aviv and I'm looking for a nice running route that shows off the best parts of the city - any suggestions?,Good morning! I've just moved to Tel Aviv and I'm looking for a nice running route that shows off the best parts of the city - any suggestions?,O
Speed work route needed - {difficulty: intense} {route_length: 10-15 km} with good straightaways,"Speed work route needed -, {difficulty: intense}, {route_length: 10-15 km}, with good straightaways","O, B-difficulty, B-route_length, O"
to {end_location: bialik street} {loca_end_num: 17} please,"to, {end_location: bialik street}, {loca_end_num: 17}, please","O, B-end_location, B-loca_end_num, O"
"Midnight runner here, safe {route_length: 1.5 kilometers} route from {start_location: nearby}?","Midnight runner here, safe, {route_length: 1.5 kilometers}, route from, {start_location: nearby}, ?","O, B-route_length, O, B-start_location, O"
Hook me up with a {difficulty: hard} route from {start_location: yedioth street} {loca_start_num: 18},"Hook me up with a, {difficulty: hard}, route from, {start_location: yedioth street}, {loca_start_num: 18}","O, B-difficulty, O, B-start_location, B-loca_start_num"
I need a {difficulty: medium} running route starting from {start_location: hatechnology} {loca_start_num: 77}.,"I need a, {difficulty: medium}, running route starting from, {start_location: hatechnology}, {loca_start_num: 77}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O"
tourist need {difficulty: difficult but rewarding} track {route_length: 4 km} beginning {start_location: jerusalem boulevard} {loca_start_num: 48} finishing {end_location: light rail street} {loca_end_num: 9},"tourist need, {difficulty: difficult but rewarding}, track, {route_length: 4 km}, beginning, {start_location: jerusalem boulevard}, {loca_start_num: 48}, finishing, {end_location: light rail street}, {loca_end_num: 9}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Building up to {route_length: 20.0 km} from {start_location: dov lautman street} {loca_start_num: 40},"Building up to, {route_length: 20.0 km}, from, {start_location: dov lautman street}, {loca_start_num: 40}","O, B-route_length, O, B-start_location, B-loca_start_num"
tourist looking for running route,tourist looking for running route,O
Can you create a {difficulty: difficult but rewarding} run to {end_location: where i am} {loca_end_num: 38}?,"Can you create a, {difficulty: difficult but rewarding}, run to, {end_location: where i am}, {loca_end_num: 38}, ?","O, B-difficulty, O, B-end_location, B-loca_end_num, O"
hey can you help me find a nice running track?,hey can you help me find a nice running track?,O
"{start_location: efraim street} {loca_start_num: 81} to {end_location: dov yudkovsky street} {loca_end_num: 63}, {route_length: over 20 km} {difficulty: somewhat tough}","{start_location: efraim street}, {loca_start_num: 81}, to, {end_location: dov yudkovsky street}, {loca_end_num: 63}, ,, {route_length: over 20 km}, {difficulty: somewhat tough}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, B-difficulty"
"{start_location: maimonides street} {loca_start_num: 12} to {end_location: gilboa street} {loca_end_num: 43}, {route_length: 4 km} {difficulty: extreme difficulty}","{start_location: maimonides street}, {loca_start_num: 12}, to, {end_location: gilboa street}, {loca_end_num: 43}, ,, {route_length: 4 km}, {difficulty: extreme difficulty}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, B-difficulty"
help plan my first 5k route,help plan my first 5k route,O
Doing a social run from {start_location: batsheva} {loca_start_num: 35},"Doing a social run from, {start_location: batsheva}, {loca_start_num: 35}","O, B-start_location, B-loca_start_num"
need running path suggestion,need running path suggestion,O
{route_length: 12.0 km} {difficulty: easy} track needed,"{route_length: 12.0 km}, {difficulty: easy}, track needed","B-route_length, B-difficulty, O"
Looking to crush a {difficulty: hard} {route_length: 10 kilometers} from {start_location: ramat aviv} {loca_start_num: 76} to {end_location: rachel imenu} {loca_end_num: 29},"Looking to crush a, {difficulty: hard}, {route_length: 10 kilometers}, from, {start_location: ramat aviv}, {loca_start_num: 76}, to, {end_location: rachel imenu}, {loca_end_num: 29}","O, B-difficulty, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
looking for {difficulty: slightly challenging} track,"looking for, {difficulty: slightly challenging}, track","O, B-difficulty, O"
want to run but dont know where,want to run but dont know where,O
Can you suggest a running route?,Can you suggest a running route?,O
Prepping for race day from {start_location: keren hayesod} {loca_start_num: 79},"Prepping for race day from, {start_location: keren hayesod}, {loca_start_num: 79}","O, B-start_location, B-loca_start_num"
Where can I run near {start_location: weizmann institute street} {loca_start_num: 59}?,"Where can I run near, {start_location: weizmann institute street}, {loca_start_num: 59}, ?","O, B-start_location, B-loca_start_num, O"
{start_location: hannah zemer street} {loca_start_num: 62} path,"{start_location: hannah zemer street}, {loca_start_num: 62}, path","B-start_location, B-loca_start_num, O"
Can anyone recommend a good {difficulty: somewhat tough} running route that shows off the city's architecture? Staying near {start_location: maariv} {loca_start_num: 7},"Can anyone recommend a good, {difficulty: somewhat tough}, running route that shows off the city's architecture? Staying near, {start_location: maariv}, {loca_start_num: 7}","O, B-difficulty, O, B-start_location, B-loca_start_num"
"plan my run from {start_location: yehuda leib pinsker street} {loca_start_num: 67} to {end_location: technion} {loca_end_num: 99}, {route_length: 13 km}","plan my run from, {start_location: yehuda leib pinsker street}, {loca_start_num: 67}, to, {end_location: technion}, {loca_end_num: 99}, ,, {route_length: 13 km}","O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length"
need route 4 beginner {difficulty: extreme difficulty} about {route_length: 4.0 kilometers} from {start_location: nathan alterman} {loca_start_num: 10} to {end_location: rafael eitan} {loca_end_num: 55},"need route 4 beginner, {difficulty: extreme difficulty}, about, {route_length: 4.0 kilometers}, from, {start_location: nathan alterman}, {loca_start_num: 10}, to, {end_location: rafael eitan}, {loca_end_num: 55}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
{route_length: 7.0 km} track with good scenery,"{route_length: 7.0 km}, track with good scenery","B-route_length, O"
plan me something {difficulty: flat and easy} around {route_length: 500 meters},"plan me something, {difficulty: flat and easy}, around, {route_length: 500 meters}","O, B-difficulty, O, B-route_length"
pls make running route {difficulty: medium} about {route_length: 2 kilometers} starting {start_location: herzog} {loca_start_num: 75} ending {end_location: ein harod} {loca_end_num: 18},"pls make running route, {difficulty: medium}, about, {route_length: 2 kilometers}, starting, {start_location: herzog}, {loca_start_num: 75}, ending, {end_location: ein harod}, {loca_end_num: 18}","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
good running spots in the city?,good running spots in the city?,O
need route for tomorrow morning run,need route for tomorrow morning run,O
Generate a {difficulty: medium} run that is {route_length: 12 km}.,"Generate a, {difficulty: medium}, run that is, {route_length: 12 km}, .","O, B-difficulty, O, B-route_length, O"
Can you create a route from {start_location: arthur ruppin street} {loca_start_num: 42} to {end_location: ein kerem} {loca_end_num: 69}?,"Can you create a route from, {start_location: arthur ruppin street}, {loca_start_num: 42}, to, {end_location: ein kerem}, {loca_end_num: 69}, ?","O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O"
where to run in tel aviv?,where to run in tel aviv?,O
best places to run here?,best places to run here?,O
Ready to crush {route_length: short} from {start_location: hazaatar street} {loca_start_num: 56},"Ready to crush, {route_length: short}, from, {start_location: hazaatar street}, {loca_start_num: 56}","O, B-route_length, O, B-start_location, B-loca_start_num"
want {route_length: 11.0 kilometers} track please,"want, {route_length: 11.0 kilometers}, track please","O, B-route_length, O"
Generate a {difficulty: medium} run that is {route_length: short}.,"Generate a, {difficulty: medium}, run that is, {route_length: short}, .","O, B-difficulty, O, B-route_length, O"
where should i run today?,where should i run today?,O
need a route for tomorrow,need a route for tomorrow,O
planning my morning exercise need suggestions,planning my morning exercise need suggestions,O
staying near {start_location: pesach} need running route,"staying near, {start_location: pesach}, need running route","O, B-start_location, O"
"Looking for a nice scenic route that goes from {start_location: tal brody} {loca_start_num: 95} to {end_location: hapalmach street} {loca_end_num: 33}, preferably {difficulty: very hard} since I'm just getting back into running","Looking for a nice scenic route that goes from, {start_location: tal brody}, {loca_start_num: 95}, to, {end_location: hapalmach street}, {loca_end_num: 33}, , preferably, {difficulty: very hard}, since I'm just getting back into running","O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-difficulty, O"
Want to avoid hills - got a flat {route_length: over 20 km} route from {start_location: bet alpha} {loca_start_num: 15}?,"Want to avoid hills - got a flat, {route_length: over 20 km}, route from, {start_location: bet alpha}, {loca_start_num: 15}, ?","O, B-route_length, O, B-start_location, B-loca_start_num, O"
can u plan my morning jog?,can u plan my morning jog?,O
Taking it easy today from {start_location: kurdistan street} {loca_start_num: 16},"Taking it easy today from, {start_location: kurdistan street}, {loca_start_num: 16}","O, B-start_location, B-loca_start_num"
"Hi there, I'm training for a half marathon and need a {difficulty: somewhat tough} route about {route_length: 12.5 km}, preferably near the beach","Hi there, I'm training for a half marathon and need a, {difficulty: somewhat tough}, route about, {route_length: 12.5 km}, , preferably near the beach","O, B-difficulty, O, B-route_length, O"
need route for tomorrow morning,need route for tomorrow morning,O
{route_length: 14 kilometers} easy run plz,"{route_length: 14 kilometers}, easy run plz","B-route_length, O"
Can you plan a {difficulty: challenging} route that begins at {start_location: shimon street} {loca_start_num: 65}?,"Can you plan a, {difficulty: challenging}, route that begins at, {start_location: shimon street}, {loca_start_num: 65}, ?","O, B-difficulty, O, B-start_location, B-loca_start_num, O"
{route_length: 4.0 kilometers} route please,"{route_length: 4.0 kilometers}, route please","B-route_length, O"
Can you provide a route to {end_location: ruth street} {loca_end_num: 44} that spans {route_length: 19.5 kilometers}?,"Can you provide a route to, {end_location: ruth street}, {loca_end_num: 44}, that spans, {route_length: 19.5 kilometers}, ?","O, B-end_location, B-loca_end_num, O, B-route_length, O"
Need a route with street lights from {start_location: mickey marcus street} {loca_start_num: 26},"Need a route with street lights from, {start_location: mickey marcus street}, {loca_start_num: 26}","O, B-start_location, B-loca_start_num"
Stroller friendly route needed around {start_location: arlosoroff street} {loca_start_num: 35},"Stroller friendly route needed around, {start_location: arlosoroff street}, {loca_start_num: 35}","O, B-start_location, B-loca_start_num"
Looking for covered paths from {start_location: hebrew university} {loca_start_num: 6},"Looking for covered paths from, {start_location: hebrew university}, {loca_start_num: 6}","O, B-start_location, B-loca_start_num"
looking for {route_length: 7.5 km} run with nice views,"looking for, {route_length: 7.5 km}, run with nice views","O, B-route_length, O"
"Easy day today, need a chill {route_length: 8.5 km} route from {start_location: bialik prize} {loca_start_num: 52}","Easy day today, need a chill, {route_length: 8.5 km}, route from, {start_location: bialik prize}, {loca_start_num: 52}","O, B-route_length, O, B-start_location, B-loca_start_num"
Speed work route needed - {difficulty: flat and easy} {route_length: long} with good straightaways,"Speed work route needed -, {difficulty: flat and easy}, {route_length: long}, with good straightaways","O, B-difficulty, B-route_length, O"
{difficulty: difficult but rewarding} route to {end_location: agripas} {loca_end_num: 29},"{difficulty: difficult but rewarding}, route to, {end_location: agripas}, {loca_end_num: 29}","B-difficulty, O, B-end_location, B-loca_end_num"
"Sunrise run route needed near {start_location: cafe atara street} {loca_start_num: 5}, about {route_length: 9.0 km}","Sunrise run route needed near, {start_location: cafe atara street}, {loca_start_num: 5}, , about, {route_length: 9.0 km}","O, B-start_location, B-loca_start_num, O, B-route_length"
something {difficulty: moderate effort} and short,"something, {difficulty: moderate effort}, and short","O, B-difficulty, O"
"{start_location: shmuel hanagid street} {loca_start_num: 68} to {end_location: avraham stern} {loca_end_num: 92}, {difficulty: flat and easy} {route_length: 1.5 kilometers} please and thank you!","{start_location: shmuel hanagid street}, {loca_start_num: 68}, to, {end_location: avraham stern}, {loca_end_num: 92}, ,, {difficulty: flat and easy}, {route_length: 1.5 kilometers}, please and thank you!","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-difficulty, B-route_length, O"
make me {difficulty: very easy} route from {start_location: sand dune} {loca_start_num: 96},"make me, {difficulty: very easy}, route from, {start_location: sand dune}, {loca_start_num: 96}","O, B-difficulty, O, B-start_location, B-loca_start_num"
Help a runner out - need a {difficulty: intense} route from {start_location: sapir prize street} {loca_start_num: 90},"Help a runner out - need a, {difficulty: intense}, route from, {start_location: sapir prize street}, {loca_start_num: 90}","O, B-difficulty, O, B-start_location, B-loca_start_num"
Need a {difficulty: slightly challenging} training route that's about {route_length: half-marathon length} starting from {start_location: bedouin path} {loca_start_num: 16} and ending at {end_location: pierre koenig} {loca_end_num: 7} - preparing for an upcoming marathon,"Need a, {difficulty: slightly challenging}, training route that's about, {route_length: half-marathon length}, starting from, {start_location: bedouin path}, {loca_start_num: 16}, and ending at, {end_location: pierre koenig}, {loca_end_num: 7}, - preparing for an upcoming marathon","O, B-difficulty, O, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O"
Need a route for today,Need a route for today,O
need {difficulty: very easy} track starting from {start_location: shenkar} {loca_start_num: 40},"need, {difficulty: very easy}, track starting from, {start_location: shenkar}, {loca_start_num: 40}","O, B-difficulty, O, B-start_location, B-loca_start_num"
good running spots in the city?,good running spots in the city?,O
need route for tomorrow morning,need route for tomorrow morning,O
Looking to crush a {difficulty: challenging} {route_length: 20.0 kilometers} from {start_location: ofra haza} {loca_start_num: 68} to {end_location: baba sali} {loca_end_num: 17},"Looking to crush a, {difficulty: challenging}, {route_length: 20.0 kilometers}, from, {start_location: ofra haza}, {loca_start_num: 68}, to, {end_location: baba sali}, {loca_end_num: 17}","O, B-difficulty, B-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
I want a {difficulty: slightly challenging} route to {end_location: hadov street} {loca_end_num: 18}.,"I want a, {difficulty: slightly challenging}, route to, {end_location: hadov street}, {loca_end_num: 18}, .","O, B-difficulty, O, B-end_location, B-loca_end_num, O"
need a route for tomorrow,need a route for tomorrow,O
want route from {start_location: jabotinsky street} that's not too hard,"want route from, {start_location: jabotinsky street}, that's not too hard","O, B-start_location, O"
start at {start_location: bialik street} going to beach,"start at, {start_location: bialik street}, going to beach","O, B-start_location, O"
{start_location: hazayit} to {end_location: harotem street},"{start_location: hazayit}, to, {end_location: harotem street}","B-start_location, O, B-end_location"
"{start_location: avraham stern street} {loca_start_num: 71} to {end_location: hillel street} {loca_end_num: 74}, {route_length: 850 meters} {difficulty: challenging}","{start_location: avraham stern street}, {loca_start_num: 71}, to, {end_location: hillel street}, {loca_end_num: 74}, ,, {route_length: 850 meters}, {difficulty: challenging}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, B-difficulty"
Need a quick running route,Need a quick running route,O
I'm visiting from America for a week and staying near {start_location: malchei israel street} - would love suggestions for a morning running route with good views of the city,"I'm visiting from America for a week and staying near, {start_location: malchei israel street}, - would love suggestions for a morning running route with good views of the city","O, B-start_location, O"
{difficulty: extreme difficulty} route to {end_location: daniel} {loca_end_num: 68},"{difficulty: extreme difficulty}, route to, {end_location: daniel}, {loca_end_num: 68}","B-difficulty, O, B-end_location, B-loca_end_num"
Can anyone recommend a good {difficulty: medium} running route that shows off the city's architecture? Staying near {start_location: hamelacha street} {loca_start_num: 16},"Can anyone recommend a good, {difficulty: medium}, running route that shows off the city's architecture? Staying near, {start_location: hamelacha street}, {loca_start_num: 16}","O, B-difficulty, O, B-start_location, B-loca_start_num"
"{start_location: mordechai anielewicz street} {loca_start_num: 64} to {end_location: agripas} {loca_end_num: 99}, {route_length: 800 meters} {difficulty: difficult but rewarding}","{start_location: mordechai anielewicz street}, {loca_start_num: 64}, to, {end_location: agripas}, {loca_end_num: 99}, ,, {route_length: 800 meters}, {difficulty: difficult but rewarding}","B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, B-difficulty"
to {end_location: unity street} {loca_end_num: 85} please,"to, {end_location: unity street}, {loca_end_num: 85}, please","O, B-end_location, B-loca_end_num, O"
"Plan a {difficulty: medium} running route that starts at {start_location: yad harutzim street} {loca_start_num: 59} and ends at {end_location: haim laskov} {loca_end_num: 83}, with a length of {route_length: very long}.","Plan a, {difficulty: medium}, running route that starts at, {start_location: yad harutzim street}, {loca_start_num: 59}, and ends at, {end_location: haim laskov}, {loca_end_num: 83}, , with a length of, {route_length: very long}, .","O, B-difficulty, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, O"
{difficulty: easy} run ending at {end_location: byzantine},"{difficulty: easy}, run ending at, {end_location: byzantine}","B-difficulty, O, B-end_location"
Hook me up with a {difficulty: intense} route from {start_location: alexander zarchin} {loca_start_num: 68},"Hook me up with a, {difficulty: intense}, route from, {start_location: alexander zarchin}, {loca_start_num: 68}","O, B-difficulty, O, B-start_location, B-loca_start_num"
"Coffee shop at the end please, {route_length: under 1 km} route from {start_location: harimon street} {loca_start_num: 39}","Coffee shop at the end please,, {route_length: under 1 km}, route from, {start_location: harimon street}, {loca_start_num: 39}","O, B-route_length, O, B-start_location, B-loca_start_num"
Trying to find a good {route_length: 14 kilometers} run near {start_location: einstein street} {loca_start_num: 23},"Trying to find a good, {route_length: 14 kilometers}, run near, {start_location: einstein street}, {loca_start_num: 23}","O, B-route_length, O, B-start_location, B-loca_start_num"
Want a flat route from {start_location: khan theater street} {loca_start_num: 90},"Want a flat route from, {start_location: khan theater street}, {loca_start_num: 90}","O, B-start_location, B-loca_start_num"
planning 5k where should i go,planning 5k where should i go,O
Yo need a route from {start_location: ramat aviv street} {loca_start_num: 100},"Yo need a route from, {start_location: ramat aviv street}, {loca_start_num: 100}","O, B-start_location, B-loca_start_num"
Looking for a running route that passes by some good breakfast spots - starting from {start_location: moshe dayan} {loca_start_num: 2} and heading towards {end_location: daniel} {loca_end_num: 51},"Looking for a running route that passes by some good breakfast spots - starting from, {start_location: moshe dayan}, {loca_start_num: 2}, and heading towards, {end_location: daniel}, {loca_end_num: 51}","O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Gotta do {route_length: very long} for marathon training from {start_location: hagefen street} {loca_start_num: 87},"Gotta do, {route_length: very long}, for marathon training from, {start_location: hagefen street}, {loca_start_num: 87}","O, B-route_length, O, B-start_location, B-loca_start_num"
runner here looking for {difficulty: intense} path {route_length: 4.0 km},"runner here looking for, {difficulty: intense}, path, {route_length: 4.0 km}","O, B-difficulty, O, B-route_length"
Need a route with street lights from {start_location: rashi} {loca_start_num: 59},"Need a route with street lights from, {start_location: rashi}, {loca_start_num: 59}","O, B-start_location, B-loca_start_num"
Give me a {route_length: 4 kilometers} route,"Give me a, {route_length: 4 kilometers}, route","O, B-route_length, O"
need {difficulty: easy} morning run,"need, {difficulty: easy}, morning run","O, B-difficulty, O"
