sentence,tokens,bio_tags
"I need a {difficulty: extreme difficulty} running route from {start_location: hatzanhanim} {loca_start_num: 25} to {end_location: allenby street} {loca_end_num: 87}, and the length should be {route_length: 14.5 km}.","I, need, a, extreme, difficulty, running, route, from, hatzanhanim, 25, to, allenby, street, 87, ,, and, the, length, should, be, 14.5, km, .","O, O, O, B-difficulty, I-difficulty, O, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, O, B-route_length, I-route_length, O"
route planning help please,"route, planning, help, please","O, O, O, O"
plan me something from {start_location: chana senesh street} {loca_start_num: 100},"plan, me, something, from, chana, senesh, street, 100","O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"Looking for a route with coffee shops along the way, around {route_length: 15 km}","Looking, for, a, route, with, coffee, shops, along, the, way,, around, 15, km","O, O, O, O, O, O, O, O, O, O, O, B-route_length, I-route_length"
Long run Sunday starting at {start_location: habima street} {loca_start_num: 45},"Long, run, Sunday, starting, at, habima, street, 45","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"{start_location: shimshon street} {loca_start_num: 70} to {end_location: moshe dayan street} {loca_end_num: 95}, {difficulty: medium}","shimshon, street, 70, to, moshe, dayan, street, 95, ,, medium","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, B-difficulty"
"{start_location: around here} to {end_location: jaffa gate street} {loca_end_num: 26}, {route_length: 1 kilometers} {difficulty: flat and easy}","around, here, to, jaffa, gate, street, 26, ,, 1, kilometers, flat, and, easy","B-start_location, I-start_location, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length, B-difficulty, I-difficulty, I-difficulty"
need running path suggestion,"need, running, path, suggestion","O, O, O, O"
Show me some routes near {end_location: meah shearim street} {loca_end_num: 18},"Show, me, some, routes, near, meah, shearim, street, 18","O, O, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
Need a route with street lights from {start_location: ramon crater} {loca_start_num: 79},"Need, a, route, with, street, lights, from, ramon, crater, 79","O, O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"Easy day today, need a chill {route_length: 1-3 km} route from {start_location: rashi street} {loca_start_num: 34}","Easy, day, today,, need, a, chill, 1-3, km, route, from, rashi, street, 34","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Looking for a scenic {route_length: 9.5 km} from {start_location: innovation district} {loca_start_num: 93},"Looking, for, a, scenic, 9.5, km, from, innovation, district, 93","O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
"Need a route with water fountains, about {route_length: over 20 km} from {start_location: maariv street} {loca_start_num: 12}","Need, a, route, with, water, fountains,, about, over, 20, km, from, maariv, street, 12","O, O, O, O, O, O, O, B-route_length, I-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
{difficulty: challenging} run {route_length: 1 km},"challenging, run, 1, km","B-difficulty, O, B-route_length, I-route_length"
Bout to head out from {start_location: beit hadfus street} {loca_start_num: 73},"Bout, to, head, out, from, beit, hadfus, street, 73","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
need {difficulty: moderate effort} morning run,"need, moderate, effort, morning, run","O, B-difficulty, I-difficulty, O, O"
help plan my morning exercise,"help, plan, my, morning, exercise","O, O, O, O, O"
need {difficulty: challenging} route for my mom,"need, challenging, route, for, my, mom","O, B-difficulty, O, O, O, O"
elderly person looking for nice walking route,"elderly, person, looking, for, nice, walking, route","O, O, O, O, O, O, O"
Ready to crush {route_length: extremely long} from {start_location: derech hayam} {loca_start_num: 63},"Ready, to, crush, extremely, long, from, derech, hayam, 63","O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
{difficulty: very hard} route to {end_location: arthur ruppin} {loca_end_num: 59},"very, hard, route, to, arthur, ruppin, 59","B-difficulty, I-difficulty, O, O, B-end_location, I-end_location, B-loca_end_num"
Trying to find a good {route_length: 650 meters} run near {start_location: yemen street} {loca_start_num: 25},"Trying, to, find, a, good, 650, meters, run, near, yemen, street, 25","O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
need route for tomorrow morning run,"need, route, for, tomorrow, morning, run","O, O, O, O, O, O"
help me find running route,"help, me, find, running, route","O, O, O, O, O"
gimme a {difficulty: medium} route {route_length: 3 km},"gimme, a, medium, route, 3, km","O, O, B-difficulty, O, B-route_length, I-route_length"
"Suggest a running route to {end_location: mishkenot sha'ananim street} {loca_end_num: 36}, with a total distance of {route_length: 12.5 km}.","Suggest, a, running, route, to, mishkenot, sha'ananim, street, 36, ,, with, a, total, distance, of, 12.5, km, .","O, O, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, O, B-route_length, I-route_length, O"
Looking for trail options around {route_length: 11 kilometers} near {start_location: this location},"Looking, for, trail, options, around, 11, kilometers, near, this, location","O, O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location"
"from {start_location: this point} to {end_location: menashe street} {loca_end_num: 100}, make it {difficulty: very hard}","from, this, point, to, menashe, street, 100, ,, make, it, very, hard","O, B-start_location, I-start_location, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, B-difficulty, I-difficulty"
running track suggestions?,"running, track, suggestions?","O, O, O"
make me {route_length: 9.5 kilometers} path please,"make, me, 9.5, kilometers, path, please","O, O, B-route_length, I-route_length, O, O"
Looking for drinking fountains on my {route_length: 15 kilometers} run from {start_location: moshe dayan boulevard} {loca_start_num: 41},"Looking, for, drinking, fountains, on, my, 15, kilometers, run, from, moshe, dayan, boulevard, 41","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Just need a quick {route_length: 9.0 km} route near {start_location: kurdistan} {loca_start_num: 32},"Just, need, a, quick, 9.0, km, route, near, kurdistan, 32","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num"
Never run here before need a route,"Never, run, here, before, need, a, route","O, O, O, O, O, O, O"
"Need bathrooms along the way, {route_length: 15.5 km} route from {start_location: nahalat binyamin} {loca_start_num: 17}?","Need, bathrooms, along, the, way,, 15.5, km, route, from, nahalat, binyamin, 17, ?","O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
What's a good running path nearby?,"What's, a, good, running, path, nearby?","O, O, O, O, O, O"
{route_length: 5.5 km} {difficulty: very hard} route needed,"5.5, km, very, hard, route, needed","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O"
"My usual route is boring, need a {difficulty: hard} {route_length: 6.0 kilometers} alternative from {start_location: nordau boulevard} {loca_start_num: 91}","My, usual, route, is, boring,, need, a, hard, 6.0, kilometers, alternative, from, nordau, boulevard, 91","O, O, O, O, O, O, O, B-difficulty, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Time to run hit me with a route,"Time, to, run, hit, me, with, a, route","O, O, O, O, O, O, O, O"
Could you suggest a nice evening running path that starts from {start_location: rehavia} {loca_start_num: 3} and isn't too strenuous?,"Could, you, suggest, a, nice, evening, running, path, that, starts, from, rehavia, 3, and, isn't, too, strenuous?","O, O, O, O, O, O, O, O, O, O, O, B-start_location, B-loca_start_num, O, O, O, O"
"Looking for a {route_length: 4.0 kilometers} path from {start_location: chaim nachman bialik} {loca_start_num: 92} to {end_location: sephardim street} {loca_end_num: 78}, something not too challenging for my morning exercise","Looking, for, a, 4.0, kilometers, path, from, chaim, nachman, bialik, 92, to, sephardim, street, 78, ,, something, not, too, challenging, for, my, morning, exercise","O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, O, O, O, O"
Looking for a scenic route that's approximately {route_length: ultra marathon length} and {difficulty: very hard} - my mom is visiting and wants to go for a walk,"Looking, for, a, scenic, route, that's, approximately, ultra, marathon, length, and, very, hard, -, my, mom, is, visiting, and, wants, to, go, for, a, walk","O, O, O, O, O, O, O, B-route_length, I-route_length, I-route_length, O, B-difficulty, I-difficulty, O, O, O, O, O, O, O, O, O, O, O, O"
need a quick {route_length: 11 km} run,"need, a, quick, 11, km, run","O, O, O, B-route_length, I-route_length, O"
{route_length: marathon length} run from {start_location: liberation street} {loca_start_num: 14},"marathon, length, run, from, liberation, street, 14","B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
"Need a route with water fountains, about {route_length: 19.5 kilometers} from {start_location: tel aviv} {loca_start_num: 12}","Need, a, route, with, water, fountains,, about, 19.5, kilometers, from, tel, aviv, 12","O, O, O, O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
I want a {difficulty: not hard} route that goes from {start_location: roman cardo} {loca_start_num: 39} to {end_location: oasis street} {loca_end_num: 13} and spans {route_length: 4.5 kilometers}.,"I, want, a, not, hard, route, that, goes, from, roman, cardo, 39, to, oasis, street, 13, and, spans, 4.5, kilometers, .","O, O, O, B-difficulty, I-difficulty, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
first time in tel aviv where should i go running?,"first, time, in, tel, aviv, where, should, i, go, running?","O, O, O, O, O, O, O, O, O, O"
newbie here want {difficulty: difficult but rewarding} route {route_length: 11.5 km} start {start_location: sand dune} {loca_start_num: 9} end {end_location: ha-nevi'im} {loca_end_num: 21},"newbie, here, want, difficult, but, rewarding, route, 11.5, km, start, sand, dune, 9, end, ha-nevi'im, 21","O, O, O, B-difficulty, I-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Running after work from {start_location: chaim weizmann street} {loca_start_num: 42},"Running, after, work, from, chaim, weizmann, street, 42","O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
{route_length: 3.5 kilometers} {difficulty: not hard} route from {start_location: my whereabouts} to {end_location: hahigh-tech} {loca_end_num: 7},"3.5, kilometers, not, hard, route, from, my, whereabouts, to, hahigh-tech, 7","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, O, B-end_location, B-loca_end_num"
"{start_location: uri zohar} {loca_start_num: 87} to {end_location: begin road} {loca_end_num: 43}, not too difficult","uri, zohar, 87, to, begin, road, 43, ,, not, too, difficult","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O"
can u plan me a quick 5k run?,"can, u, plan, me, a, quick, 5k, run?","O, O, O, O, O, O, O, O"
Help me find a {difficulty: challenging} route that starts from {start_location: jordan valley street} {loca_start_num: 31} and finishes at {end_location: ze'ev jabotinsky street} {loca_end_num: 83} with a distance of {route_length: 15 kilometers}.,"Help, me, find, a, challenging, route, that, starts, from, jordan, valley, street, 31, and, finishes, at, ze'ev, jabotinsky, street, 83, with, a, distance, of, 15, kilometers, .","O, O, O, O, B-difficulty, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, O, B-route_length, I-route_length, O"
Want a flat route from {start_location: menashe} {loca_start_num: 51},"Want, a, flat, route, from, menashe, 51","O, O, O, O, O, B-start_location, B-loca_start_num"
can u plan me a quick 5k run?,"can, u, plan, me, a, quick, 5k, run?","O, O, O, O, O, O, O, O"
{route_length: 2 km} {difficulty: challenging} track starting {start_location: begin road} {loca_start_num: 95},"2, km, challenging, track, starting, begin, road, 95","B-route_length, I-route_length, B-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num"
Got 30 mins - where should I run from {start_location: uri zohar street} {loca_start_num: 79}?,"Got, 30, mins, -, where, should, I, run, from, uri, zohar, street, 79, ?","O, O, O, O, O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O"
where to run {route_length: 16 kilometers}?,"where, to, run, 16, kilometers, ?","O, O, O, B-route_length, I-route_length, O"
hi can u plan {difficulty: easy} run {route_length: 18 km} from {start_location: albert einstein street} {loca_start_num: 53} to {end_location: liberation} {loca_end_num: 85},"hi, can, u, plan, easy, run, 18, km, from, albert, einstein, street, 53, to, liberation, 85","O, O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
need simple {difficulty: flat and easy} route {route_length: 12.5 km} from {start_location: open university} {loca_start_num: 19} to {end_location: ephraim kishon street} {loca_end_num: 42},"need, simple, flat, and, easy, route, 12.5, km, from, open, university, 19, to, ephraim, kishon, street, 42","O, O, B-difficulty, I-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
"{difficulty: flat and easy} path from {start_location: daniel kahneman street} {loca_start_num: 70} to {end_location: usb street} {loca_end_num: 85}, {route_length: 15.0 kilometers}","flat, and, easy, path, from, daniel, kahneman, street, 70, to, usb, street, 85, ,, 15.0, kilometers","B-difficulty, I-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length"
Help a runner out - need a {difficulty: slightly challenging} route from {start_location: yossi vardi street} {loca_start_num: 31},"Help, a, runner, out, -, need, a, slightly, challenging, route, from, yossi, vardi, street, 31","O, O, O, O, O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
{difficulty: extreme difficulty} run {route_length: 4.5 kilometers},"extreme, difficulty, run, 4.5, kilometers","B-difficulty, I-difficulty, O, B-route_length, I-route_length"
tourist here want {difficulty: intense} route {route_length: very long} begin {start_location: shai agnon} {loca_start_num: 84} end {end_location: einstein} {loca_end_num: 58},"tourist, here, want, intense, route, very, long, begin, shai, agnon, 84, end, einstein, 58","O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Speed work route needed - {difficulty: very easy} {route_length: 550 meters} with good straightaways,"Speed, work, route, needed, -, very, easy, 550, meters, with, good, straightaways","O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, O"
recommend me a good running track,"recommend, me, a, good, running, track","O, O, O, O, O, O"
Need a tempo run route - {difficulty: very easy} {route_length: 6 km} from {start_location: this place},"Need, a, tempo, run, route, -, very, easy, 6, km, from, this, place","O, O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, B-start_location, I-start_location"
route planning help please,"route, planning, help, please","O, O, O, O"
"Planning my weekend long run and need a {difficulty: hard} path that starts from {start_location: bar ilan} {loca_start_num: 74} and goes to {end_location: balfour} {loca_end_num: 88}, hoping for something around {route_length: 10 kilometers} with some scenic spots","Planning, my, weekend, long, run, and, need, a, hard, path, that, starts, from, bar, ilan, 74, and, goes, to, balfour, 88, ,, hoping, for, something, around, 10, kilometers, with, some, scenic, spots","O, O, O, O, O, O, O, O, B-difficulty, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, B-loca_end_num, O, O, O, O, O, B-route_length, I-route_length, O, O, O, O"
Where should I run today?,"Where, should, I, run, today?","O, O, O, O, O"
{route_length: 2 kilometers} to {end_location: king george} {loca_end_num: 26} please,"2, kilometers, to, king, george, 26, please","B-route_length, I-route_length, O, B-end_location, I-end_location, B-loca_end_num, O"
"Running late but gotta get my miles in, quick {route_length: 450 meters} route from {start_location: shalom street} {loca_start_num: 64}?","Running, late, but, gotta, get, my, miles, in,, quick, 450, meters, route, from, shalom, street, 64, ?","O, O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
help me find running route,"help, me, find, running, route","O, O, O, O, O"
"{start_location: german colony street} {loca_start_num: 55} to {end_location: hasumsum} {loca_end_num: 37}, make it {route_length: 16 km} and {difficulty: somewhat tough}","german, colony, street, 55, to, hasumsum, 37, ,, make, it, 16, km, and, somewhat, tough","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, O, O, B-route_length, I-route_length, O, B-difficulty, I-difficulty"
Help a runner out - need a {difficulty: moderate effort} route from {start_location: hungary street} {loca_start_num: 20},"Help, a, runner, out, -, need, a, moderate, effort, route, from, hungary, street, 20","O, O, O, O, O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num"
staying near {start_location: abu tor street} need running route,"staying, near, abu, tor, street, need, running, route","O, O, B-start_location, I-start_location, I-start_location, O, O, O"
"Sunrise run route needed near {start_location: habima street} {loca_start_num: 10}, about {route_length: 9.5 kilometers}","Sunrise, run, route, needed, near, habima, street, 10, ,, about, 9.5, kilometers","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, B-route_length, I-route_length"
Need a {difficulty: extreme difficulty} path that starts from {start_location: jezreel} {loca_start_num: 45},"Need, a, extreme, difficulty, path, that, starts, from, jezreel, 45","O, O, B-difficulty, I-difficulty, O, O, O, O, B-start_location, B-loca_start_num"
"from {start_location: batsheva} {loca_start_num: 63} to {end_location: ramat aviv street} {loca_end_num: 30}, make it {difficulty: moderate effort}","from, batsheva, 63, to, ramat, aviv, street, 30, ,, make, it, moderate, effort","O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, B-difficulty, I-difficulty"
"Plan a {difficulty: somewhat tough} running route that starts at {start_location: shimon street} {loca_start_num: 88} and ends at {end_location: churchill boulevard} {loca_end_num: 19}, with a length of {route_length: medium-length}.","Plan, a, somewhat, tough, running, route, that, starts, at, shimon, street, 88, and, ends, at, churchill, boulevard, 19, ,, with, a, length, of, medium-length, .","O, O, B-difficulty, I-difficulty, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, B-route_length, O"
{difficulty: slightly challenging} {route_length: 15.5 kilometers} path starting {start_location: hadassah} {loca_start_num: 56} ending {end_location: bograshov} {loca_end_num: 56},"slightly, challenging, 15.5, kilometers, path, starting, hadassah, 56, ending, bograshov, 56","B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
{difficulty: moderate effort} path from {start_location: where i'm located},"moderate, effort, path, from, where, i'm, located","B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location"
Plan a {difficulty: extreme difficulty} run between {start_location: hatzvi street} {loca_start_num: 56} and {end_location: bograshov} {loca_end_num: 65} for {route_length: 14.5 km}.,"Plan, a, extreme, difficulty, run, between, hatzvi, street, 56, and, bograshov, 65, for, 14.5, km, .","O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, I-route_length, O"
Want to avoid hills - got a flat {route_length: 12.5 kilometers} route from {start_location: lions gate} {loca_start_num: 54}?,"Want, to, avoid, hills, -, got, a, flat, 12.5, kilometers, route, from, lions, gate, 54, ?","O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
Trying to find a good {route_length: 17.0 km} run near {start_location: jaffa street} {loca_start_num: 51},"Trying, to, find, a, good, 17.0, km, run, near, jaffa, street, 51","O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
looking for a nice morning jog route nothing too crazy,"looking, for, a, nice, morning, jog, route, nothing, too, crazy","O, O, O, O, O, O, O, O, O, O"
Looking for drinking fountains on my {route_length: 500 meters} run from {start_location: maskit street} {loca_start_num: 92},"Looking, for, drinking, fountains, on, my, 500, meters, run, from, maskit, street, 92","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
need route 4 beginner {difficulty: extreme difficulty} about {route_length: long distance} from {start_location: jabotinsky} {loca_start_num: 5} to {end_location: rashi} {loca_end_num: 96},"need, route, 4, beginner, extreme, difficulty, about, long, distance, from, jabotinsky, 5, to, rashi, 96","O, O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Looking for trail options around {route_length: 3 km} near {start_location: geula street} {loca_start_num: 100},"Looking, for, trail, options, around, 3, km, near, geula, street, 100","O, O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
competitive runner need {difficulty: not hard} track {route_length: 600 meters} from {start_location: sukkot} {loca_start_num: 76} to {end_location: zalman shneur} {loca_end_num: 7},"competitive, runner, need, not, hard, track, 600, meters, from, sukkot, 76, to, zalman, shneur, 7","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
beginner runner need help with route,"beginner, runner, need, help, with, route","O, O, O, O, O, O"
"Plan a route from {start_location: bograshov} {loca_start_num: 42}, and make it {route_length: 11 kilometers}.","Plan, a, route, from, bograshov, 42, ,, and, make, it, 11, kilometers, .","O, O, O, O, B-start_location, B-loca_start_num, O, O, O, O, B-route_length, I-route_length, O"
running route {route_length: 16 km} to {end_location: alfasi street} {loca_end_num: 21},"running, route, 16, km, to, alfasi, street, 21","O, O, B-route_length, I-route_length, O, B-end_location, I-end_location, B-loca_end_num"
start at {start_location: tzipori street} {loca_start_num: 45},"start, at, tzipori, street, 45","O, O, B-start_location, I-start_location, B-loca_start_num"
Running with friends from {start_location: mordechai maklef} {loca_start_num: 63},"Running, with, friends, from, mordechai, maklef, 63","O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
suggest route for beginner,"suggest, route, for, beginner","O, O, O, O"
Looking for trail options around {route_length: 19 kilometers} near {start_location: mordechai anielewicz} {loca_start_num: 33},"Looking, for, trail, options, around, 19, kilometers, near, mordechai, anielewicz, 33","O, O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
good running spots in the city?,"good, running, spots, in, the, city?","O, O, O, O, O, O"
"Ready to crush it, give me a {difficulty: flat and easy} {route_length: 17 kilometers} starting at {start_location: ibn ezra} {loca_start_num: 28}","Ready, to, crush, it,, give, me, a, flat, and, easy, 17, kilometers, starting, at, ibn, ezra, 28","O, O, O, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
{route_length: 19 km} {difficulty: intense} track starting {start_location: tzipori} {loca_start_num: 82},"19, km, intense, track, starting, tzipori, 82","B-route_length, I-route_length, B-difficulty, O, O, B-start_location, B-loca_start_num"
Need a tempo run route - {difficulty: challenging} {route_length: 15.0 km} from {start_location: meah shearim street} {loca_start_num: 19},"Need, a, tempo, run, route, -, challenging, 15.0, km, from, meah, shearim, street, 19","O, O, O, O, O, O, B-difficulty, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
looking for {difficulty: challenging} route {route_length: 20 kilometers},"looking, for, challenging, route, 20, kilometers","O, O, B-difficulty, O, B-route_length, I-route_length"
Got any good routes nearby?,"Got, any, good, routes, nearby?","O, O, O, O, O"
"Sick of my usual path, show me a {route_length: 300 meters} route from {start_location: pierre koenig} {loca_start_num: 66}","Sick, of, my, usual, path,, show, me, a, 300, meters, route, from, pierre, koenig, 66","O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
new to running need beginner route,"new, to, running, need, beginner, route","O, O, O, O, O, O"
Time for my long run from {start_location: my exact position},"Time, for, my, long, run, from, my, exact, position","O, O, O, O, O, O, B-start_location, I-start_location, I-start_location"
{difficulty: medium} path {route_length: 18 km} from {start_location: bograshov street} {loca_start_num: 76} to {end_location: hacarmel street} {loca_end_num: 87},"medium, path, 18, km, from, bograshov, street, 76, to, hacarmel, street, 87","B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
can u make {difficulty: moderate effort} route from {start_location: mordechai maklef street},"can, u, make, moderate, effort, route, from, mordechai, maklef, street","O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location"
{route_length: 19 km} {difficulty: very easy} run from {start_location: mount carmel street} please,"19, km, very, easy, run, from, mount, carmel, street, please","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location, O"
im new here where should i run?,"im, new, here, where, should, i, run?","O, O, O, O, O, O, O"
Hook me up with a {difficulty: extreme difficulty} route from {start_location: hannah zemer street} {loca_start_num: 86},"Hook, me, up, with, a, extreme, difficulty, route, from, hannah, zemer, street, 86","O, O, O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"Hey there, I'm looking for a {difficulty: very hard} running route that starts from {start_location: hanegev} {loca_start_num: 50} and goes all the way to {end_location: batsheva street} {loca_end_num: 25}, something around {route_length: 8.0 kilometers} would be perfect","Hey, there,, I'm, looking, for, a, very, hard, running, route, that, starts, from, hanegev, 50, and, goes, all, the, way, to, batsheva, street, 25, ,, something, around, 8.0, kilometers, would, be, perfect","O, O, O, O, O, O, B-difficulty, I-difficulty, O, O, O, O, O, B-start_location, B-loca_start_num, O, O, O, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, B-route_length, I-route_length, O, O, O"
"{start_location: harav kook} {loca_start_num: 52} to {end_location: king david street} {loca_end_num: 80}, want {difficulty: moderate effort} run about {route_length: 4.0 kilometers}","harav, kook, 52, to, king, david, street, 80, ,, want, moderate, effort, run, about, 4.0, kilometers","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length"
I need a {difficulty: very hard} route of {route_length: 14.5 kilometers}.,"I, need, a, very, hard, route, of, 14.5, kilometers, .","O, O, O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length, O"
{route_length: 14 kilometers} {difficulty: not hard} track starting {start_location: harav kook} {loca_start_num: 6},"14, kilometers, not, hard, track, starting, harav, kook, 6","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num"
Gimme a {difficulty: slightly challenging} route around {route_length: 6.5 km} near {start_location: david street} {loca_start_num: 87},"Gimme, a, slightly, challenging, route, around, 6.5, km, near, david, street, 87","O, O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
good running track for photography,"good, running, track, for, photography","O, O, O, O, O"
{route_length: 17 kilometers} ending {end_location: hagefen street} {loca_end_num: 11},"17, kilometers, ending, hagefen, street, 11","B-route_length, I-route_length, O, B-end_location, I-end_location, B-loca_end_num"
I'm visiting Tel Aviv for the first time and would love to go for a morning run tomorrow,"I'm, visiting, Tel, Aviv, for, the, first, time, and, would, love, to, go, for, a, morning, run, tomorrow","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O"
Hey running friends! I'm training for my first 5K and would love some recommendations for a beginner-friendly route near the beach area,"Hey, running, friends!, I'm, training, for, my, first, 5K, and, would, love, some, recommendations, for, a, beginner-friendly, route, near, the, beach, area","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O"
where should i run today?,"where, should, i, run, today?","O, O, O, O, O"
