sentence,tokens,bio_tags
Need a morning route - something {difficulty: moderate effort} around {route_length: 12.5 km} from {start_location: neve tzedek street} {loca_start_num: 41},"Need, a, morning, route, -, something, moderate, effort, around, 12.5, km, from, neve, tzedek, street, 41","O, O, O, O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
{route_length: 300 meters} {difficulty: difficult but rewarding} route from {start_location: talpiot} {loca_start_num: 46} to {end_location: theodor herzl} {loca_end_num: 100},"300, meters, difficult, but, rewarding, route, from, talpiot, 46, to, theodor, herzl, 100","B-route_length, I-route_length, B-difficulty, I-difficulty, I-difficulty, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
Ready to run from {start_location: keter street} {loca_start_num: 60},"Ready, to, run, from, keter, street, 60","O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"{difficulty: extreme difficulty} path from {start_location: gilboa} {loca_start_num: 98} to {end_location: bialik street} {loca_end_num: 20}, {route_length: 14 km}","extreme, difficulty, path, from, gilboa, 98, to, bialik, street, 20, ,, 14, km","B-difficulty, I-difficulty, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length"
I'm visiting Tel Aviv for the first time and would love to go for a morning run tomorrow,"I'm, visiting, Tel, Aviv, for, the, first, time, and, would, love, to, go, for, a, morning, run, tomorrow","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O"
plan {route_length: 8.0 km} route ending at {end_location: aaron aaronsohn} {loca_end_num: 96},"plan, 8.0, km, route, ending, at, aaron, aaronsohn, 96","O, B-route_length, I-route_length, O, O, O, B-end_location, I-end_location, B-loca_end_num"
Need a short route from {start_location: uri zohar street} {loca_start_num: 71},"Need, a, short, route, from, uri, zohar, street, 71","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Taking it easy today from {start_location: moshe sneh street} {loca_start_num: 86},"Taking, it, easy, today, from, moshe, sneh, street, 86","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Looking for a {route_length: 16 kilometers} route with {difficulty: difficult but rewarding} intensity that shows off the best parts of Tel Aviv,"Looking, for, a, 16, kilometers, route, with, difficult, but, rewarding, intensity, that, shows, off, the, best, parts, of, Tel, Aviv","O, O, O, B-route_length, I-route_length, O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, O, O, O, O, O, O, O"
need running path suggestion,"need, running, path, suggestion","O, O, O, O"
{start_location: technion} to beach route,"technion, to, beach, route","B-start_location, O, O, O"
Looking for drinking fountains on my {route_length: 12.0 km} run from {start_location: ein bokek} {loca_start_num: 4},"Looking, for, drinking, fountains, on, my, 12.0, km, run, from, ein, bokek, 4","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Want a flat route from {start_location: mordechai maklef} {loca_start_num: 23},"Want, a, flat, route, from, mordechai, maklef, 23","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"Easy day today, need a chill {route_length: 11.5 kilometers} route from {start_location: miriam haneviah} {loca_start_num: 57}","Easy, day, today,, need, a, chill, 11.5, kilometers, route, from, miriam, haneviah, 57","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Can you create a {difficulty: slightly challenging} route that begins at {start_location: rambam street} {loca_start_num: 80} and finishes at {end_location: abba eban street} {loca_end_num: 37} with a distance of {route_length: 6 km}?,"Can, you, create, a, slightly, challenging, route, that, begins, at, rambam, street, 80, and, finishes, at, abba, eban, street, 37, with, a, distance, of, 6, km, ?","O, O, O, O, B-difficulty, I-difficulty, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, O, B-route_length, I-route_length, O"
Looking to knock out a {difficulty: intense} {route_length: 13.5 kilometers} run starting near {start_location: arava} {loca_start_num: 25},"Looking, to, knock, out, a, intense, 13.5, kilometers, run, starting, near, arava, 25","O, O, O, O, O, B-difficulty, B-route_length, I-route_length, O, O, O, B-start_location, B-loca_start_num"
make me {route_length: 10.5 kilometers} path please,"make, me, 10.5, kilometers, path, please","O, O, B-route_length, I-route_length, O, O"
Hi runners! Visiting Tel Aviv next month and would love some suggestions for scenic routes that aren't too tourist-heavy - preferably {difficulty: challenging} difficulty,"Hi, runners!, Visiting, Tel, Aviv, next, month, and, would, love, some, suggestions, for, scenic, routes, that, aren't, too, tourist-heavy, -, preferably, challenging, difficulty","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-difficulty, O"
Can you create a route from {start_location: bar ilan} {loca_start_num: 51} to {end_location: poland} {loca_end_num: 36}?,"Can, you, create, a, route, from, bar, ilan, 51, to, poland, 36, ?","O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O"
"Building endurance, show me a {difficulty: moderate effort} {route_length: 700 meters} route starting {start_location: ramon crater street} {loca_start_num: 15}","Building, endurance,, show, me, a, moderate, effort, 700, meters, route, starting, ramon, crater, street, 15","O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"Running with newbies, need an easy {route_length: 18.5 kilometers} loop from {start_location: herod's gate street} {loca_start_num: 4}","Running, with, newbies,, need, an, easy, 18.5, kilometers, loop, from, herod's, gate, street, 4","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
planning 5k where should i go,"planning, 5k, where, should, i, go","O, O, O, O, O, O"
Gonna run {route_length: 10.5 kilometers} from {start_location: french hill street} {loca_start_num: 19} today,"Gonna, run, 10.5, kilometers, from, french, hill, street, 19, today","O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O"
"Need some hills in my life, {route_length: 19.0 kilometers} route from {start_location: my current location}?","Need, some, hills, in, my, life,, 19.0, kilometers, route, from, my, current, location, ?","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, O"
Looking for covered paths from {start_location: cafe kassit street} {loca_start_num: 97},"Looking, for, covered, paths, from, cafe, kassit, street, 97","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
It's hot today - got any shaded {route_length: 5 km} routes from {start_location: abu tor} {loca_start_num: 52}?,"It's, hot, today, -, got, any, shaded, 5, km, routes, from, abu, tor, 52, ?","O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
need a route for tomorrow,"need, a, route, for, tomorrow","O, O, O, O, O"
First-time runner here looking for a beginner-friendly route without too many hills - maybe starting from {start_location: narkis} and heading towards the beach area?,"First-time, runner, here, looking, for, a, beginner-friendly, route, without, too, many, hills, -, maybe, starting, from, narkis, and, heading, towards, the, beach, area?","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-start_location, O, O, O, O, O, O"
route planning help please,"route, planning, help, please","O, O, O, O"
from my place on {start_location: tzfania} to the park,"from, my, place, on, tzfania, to, the, park","O, O, O, O, B-start_location, O, O, O"
Please plan a {difficulty: somewhat tough} run that starts at {start_location: ha-nevi'im} {loca_start_num: 76} and ends at {end_location: shlomzion hamalka street} {loca_end_num: 33} with a total distance of {route_length: 1.5 kilometers}.,"Please, plan, a, somewhat, tough, run, that, starts, at, ha-nevi'im, 76, and, ends, at, shlomzion, hamalka, street, 33, with, a, total, distance, of, 1.5, kilometers, .","O, O, O, B-difficulty, I-difficulty, O, O, O, O, B-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, B-route_length, I-route_length, O"
Can you suggest a {difficulty: challenging} run?,"Can, you, suggest, a, challenging, run?","O, O, O, O, B-difficulty, O"
Doing a social run from {start_location: palmach street} {loca_start_num: 19},"Doing, a, social, run, from, palmach, street, 19","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
plan route ending {end_location: hadov} {loca_end_num: 57},"plan, route, ending, hadov, 57","O, O, O, B-end_location, B-loca_end_num"
"Late night run, need a safe {route_length: 8 kilometers} route from {start_location: yitzhak shamir} {loca_start_num: 14}","Late, night, run,, need, a, safe, 8, kilometers, route, from, yitzhak, shamir, 14","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Just want somewhere new to run,"Just, want, somewhere, new, to, run","O, O, O, O, O, O"
where to run {route_length: 17.5 km}?,"where, to, run, 17.5, km, ?","O, O, O, B-route_length, I-route_length, O"
Yo need a route from {start_location: mordechai zeira street} {loca_start_num: 2},"Yo, need, a, route, from, mordechai, zeira, street, 2","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
simple running path please,"simple, running, path, please","O, O, O, O"
need {difficulty: slightly challenging} {route_length: quick run},"need, slightly, challenging, quick, run","O, B-difficulty, I-difficulty, B-route_length, I-route_length"
simple run {route_length: 10 kilometers},"simple, run, 10, kilometers","O, O, B-route_length, I-route_length"
recommend me a good running track,"recommend, me, a, good, running, track","O, O, O, O, O, O"
{start_location: acacia valley} to {end_location: prophets street} run,"acacia, valley, to, prophets, street, run","B-start_location, I-start_location, O, B-end_location, I-end_location, O"
"from {start_location: cyber} {loca_start_num: 30} to {end_location: basel street} {loca_end_num: 75}, make it {difficulty: flat and easy}","from, cyber, 30, to, basel, street, 75, ,, make, it, flat, and, easy","O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, B-difficulty, I-difficulty, I-difficulty"
Plan a route of {route_length: 950 meters}.,"Plan, a, route, of, 950, meters, .","O, O, O, O, B-route_length, I-route_length, O"
start from {start_location: harimon street} {loca_start_num: 42} to {end_location: nahal taninim},"start, from, harimon, street, 42, to, nahal, taninim","O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location"
where should i run in tel aviv?,"where, should, i, run, in, tel, aviv?","O, O, O, O, O, O, O"
Can you suggest a {difficulty: very hard} running route from {start_location: ancient harbor} {loca_start_num: 64} to {end_location: bialik street} {loca_end_num: 51} with {route_length: 10-15 km}?,"Can, you, suggest, a, very, hard, running, route, from, ancient, harbor, 64, to, bialik, street, 51, with, 10-15, km, ?","O, O, O, O, B-difficulty, I-difficulty, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length, O"
need help planning route,"need, help, planning, route","O, O, O, O"
need route for tomorrow morning run,"need, route, for, tomorrow, morning, run","O, O, O, O, O, O"
planning my evening jog need suggestions,"planning, my, evening, jog, need, suggestions","O, O, O, O, O, O"
{difficulty: very easy} path from {start_location: jordan valley street},"very, easy, path, from, jordan, valley, street","B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location"
Make me a route from {start_location: sheshet hayamim street} {loca_start_num: 69},"Make, me, a, route, from, sheshet, hayamim, street, 69","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
plan me something {difficulty: difficult but rewarding} around {route_length: 6 kilometers},"plan, me, something, difficult, but, rewarding, around, 6, kilometers","O, O, O, B-difficulty, I-difficulty, I-difficulty, O, B-route_length, I-route_length"
need quick morning run suggestion,"need, quick, morning, run, suggestion","O, O, O, O, O"
Looking for a {route_length: 2.0 kilometers} route with {difficulty: not hard} intensity that shows off the best parts of Tel Aviv,"Looking, for, a, 2.0, kilometers, route, with, not, hard, intensity, that, shows, off, the, best, parts, of, Tel, Aviv","O, O, O, B-route_length, I-route_length, O, O, B-difficulty, I-difficulty, O, O, O, O, O, O, O, O, O, O"
first time runner here need help,"first, time, runner, here, need, help","O, O, O, O, O, O"
Doing a social run from {start_location: ahad ha'am street} {loca_start_num: 92},"Doing, a, social, run, from, ahad, ha'am, street, 92","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
need pro level {difficulty: intense} course {route_length: 17.0 km} from {start_location: byzantine street} {loca_start_num: 11} to {end_location: ahad ha'am street} {loca_end_num: 63},"need, pro, level, intense, course, 17.0, km, from, byzantine, street, 11, to, ahad, ha'am, street, 63","O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
Prepping for race day from {start_location: king solomon} {loca_start_num: 39},"Prepping, for, race, day, from, king, solomon, 39","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"from {start_location: washington street} {loca_start_num: 46} to {end_location: tiberias street} {loca_end_num: 34}, make it {difficulty: medium}","from, washington, street, 46, to, tiberias, street, 34, ,, make, it, medium","O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, B-difficulty"
tourist needs running recommendations,"tourist, needs, running, recommendations","O, O, O, O"
{route_length: 400 meters} easy path please,"400, meters, easy, path, please","B-route_length, I-route_length, O, O, O"
Map me a route from {start_location: eli cohen street} {loca_start_num: 30},"Map, me, a, route, from, eli, cohen, street, 30","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Looking for covered paths from {start_location: rafael eitan street} {loca_start_num: 11},"Looking, for, covered, paths, from, rafael, eitan, street, 11","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
im new here where should i run?,"im, new, here, where, should, i, run?","O, O, O, O, O, O, O"
"Gonna rain later, quick {route_length: 3.0 km} route from {start_location: trumpeldor} {loca_start_num: 78}?","Gonna, rain, later,, quick, 3.0, km, route, from, trumpeldor, 78, ?","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num, O"
can u plan my morning jog?,"can, u, plan, my, morning, jog?","O, O, O, O, O, O"
Meeting friends for a run - what's a good {route_length: 500 meters} route near {start_location: ahad ha'am} {loca_start_num: 35}?,"Meeting, friends, for, a, run, -, what's, a, good, 500, meters, route, near, ahad, ha'am, 35, ?","O, O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
"{start_location: shmuel hanavi street} {loca_start_num: 97} to {end_location: eilat street} {loca_end_num: 85}, {difficulty: difficult but rewarding} {route_length: 16.5 km} please and thank you!","shmuel, hanavi, street, 97, to, eilat, street, 85, ,, difficult, but, rewarding, 16.5, km, please, and, thank, you!","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, I-difficulty, B-route_length, I-route_length, O, O, O, O"
"Post race recovery run, something easy near {start_location: gilboa street} {loca_start_num: 97}","Post, race, recovery, run,, something, easy, near, gilboa, street, 97","O, O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
Looking for drinking fountains on my {route_length: 2.0 kilometers} run from {start_location: hacarmel} {loca_start_num: 99},"Looking, for, drinking, fountains, on, my, 2.0, kilometers, run, from, hacarmel, 99","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num"
"I want to run {route_length: marathon length} starting at {start_location: yigal yadin street} {loca_start_num: 6} and ending at {end_location: isaiah street} {loca_end_num: 37}, with {difficulty: very hard} difficulty.","I, want, to, run, marathon, length, starting, at, yigal, yadin, street, 6, and, ending, at, isaiah, street, 37, ,, with, very, hard, difficulty.","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-difficulty, I-difficulty, O"
Gonna run {route_length: 17.5 km} from {start_location: malkhei yisrael} {loca_start_num: 59} today,"Gonna, run, 17.5, km, from, malkhei, yisrael, 59, today","O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O"
Feeling good need a {difficulty: slightly challenging} route,"Feeling, good, need, a, slightly, challenging, route","O, O, O, O, B-difficulty, I-difficulty, O"
Time for my long run from {start_location: sephardim} {loca_start_num: 64},"Time, for, my, long, run, from, sephardim, 64","O, O, O, O, O, O, B-start_location, B-loca_start_num"
"Need bathrooms along the way, {route_length: 12 km} route from {start_location: mount hermon street} {loca_start_num: 63}?","Need, bathrooms, along, the, way,, 12, km, route, from, mount, hermon, street, 63, ?","O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O"
I need a route ending at {end_location: ha'shayarot street} {loca_end_num: 13} that covers {route_length: 7.0 km}.,"I, need, a, route, ending, at, ha'shayarot, street, 13, that, covers, 7.0, km, .","O, O, O, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
"Training for my first 5k, need a {route_length: 5-10 km} route near {start_location: herzog boulevard} {loca_start_num: 84}","Training, for, my, first, 5k,, need, a, 5-10, km, route, near, herzog, boulevard, 84","O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
need route 4 beginner {difficulty: easy} about {route_length: 12.0 km} from {start_location: chava alberstein} {loca_start_num: 57} to {end_location: tchernichovsky street} {loca_end_num: 85},"need, route, 4, beginner, easy, about, 12.0, km, from, chava, alberstein, 57, to, tchernichovsky, street, 85","O, O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
route to {end_location: solar energy} thats {difficulty: difficult but rewarding},"route, to, solar, energy, thats, difficult, but, rewarding","O, O, B-end_location, I-end_location, O, B-difficulty, I-difficulty, I-difficulty"
{route_length: 13 kilometers} {difficulty: somewhat tough} route needed,"13, kilometers, somewhat, tough, route, needed","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O"
"Leading a group run, show me a {route_length: 12 km} route from {start_location: ashdod} {loca_start_num: 14}","Leading, a, group, run,, show, me, a, 12, km, route, from, ashdod, 14","O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num"
good places to run around here?,"good, places, to, run, around, here?","O, O, O, O, O, O"
Please generate a route for running.,"Please, generate, a, route, for, running.","O, O, O, O, O, O"
help plan my morning exercise,"help, plan, my, morning, exercise","O, O, O, O, O"
Can you suggest a {difficulty: slightly challenging} run?,"Can, you, suggest, a, slightly, challenging, run?","O, O, O, O, B-difficulty, I-difficulty, O"
I want a {difficulty: hard} route that goes from {start_location: haeucalyptus street} {loca_start_num: 64} to {end_location: tzfania street} {loca_end_num: 72} and spans {route_length: 8.0 km}.,"I, want, a, hard, route, that, goes, from, haeucalyptus, street, 64, to, tzfania, street, 72, and, spans, 8.0, km, .","O, O, O, B-difficulty, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
Need a {route_length: 16.0 kilometers} route from {start_location: silicon wadi street} {loca_start_num: 14} to {end_location: my current spot} that's {difficulty: flat and easy} level - training for a race next month,"Need, a, 16.0, kilometers, route, from, silicon, wadi, street, 14, to, my, current, spot, that's, flat, and, easy, level, -, training, for, a, race, next, month","O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, O, O, O, O, O"
good path for morning run?,"good, path, for, morning, run?","O, O, O, O, O"
First-time runner here looking for a beginner-friendly route without too many hills - maybe starting from {start_location: zalman shazar street} and heading towards the beach area?,"First-time, runner, here, looking, for, a, beginner-friendly, route, without, too, many, hills, -, maybe, starting, from, zalman, shazar, street, and, heading, towards, the, beach, area?","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-start_location, I-start_location, I-start_location, O, O, O, O, O, O"
Taking a different route today from {start_location: coexistence street} {loca_start_num: 29},"Taking, a, different, route, today, from, coexistence, street, 29","O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
make path from {start_location: ben yehuda street} {loca_start_num: 27},"make, path, from, ben, yehuda, street, 27","O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Feeling good need a {difficulty: challenging} route,"Feeling, good, need, a, challenging, route","O, O, O, O, B-difficulty, O"
"{start_location: cafe roval street} {loca_start_num: 27} to {end_location: white city} {loca_end_num: 84}, {difficulty: moderate effort} {route_length: 10.0 km}","cafe, roval, street, 27, to, white, city, 84, ,, moderate, effort, 10.0, km","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, B-route_length, I-route_length"
{route_length: 10.0 km} {difficulty: extreme difficulty} path from {start_location: palmach} {loca_start_num: 34} to {end_location: dizengoff} {loca_end_num: 30},"10.0, km, extreme, difficulty, path, from, palmach, 34, to, dizengoff, 30","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Planning a {route_length: 2 kilometers} {difficulty: moderate effort} run from {start_location: tel dan} {loca_start_num: 5} to {end_location: rabbi ovadia yosef street} {loca_end_num: 12} - would love something with good morning light for photos,"Planning, a, 2, kilometers, moderate, effort, run, from, tel, dan, 5, to, rabbi, ovadia, yosef, street, 12, -, would, love, something, with, good, morning, light, for, photos","O, O, B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, O, O, O, O, O"
{difficulty: somewhat tough} run {route_length: 6.5 kilometers},"somewhat, tough, run, 6.5, kilometers","B-difficulty, I-difficulty, O, B-route_length, I-route_length"
Find me somewhere to run {route_length: 16.5 kilometers},"Find, me, somewhere, to, run, 16.5, kilometers","O, O, O, O, O, B-route_length, I-route_length"
running track suggestions?,"running, track, suggestions?","O, O, O"
Hey! I'm training for a marathon and need a {difficulty: challenging} route that's about {route_length: 9.0 kilometers},"Hey!, I'm, training, for, a, marathon, and, need, a, challenging, route, that's, about, 9.0, kilometers","O, O, O, O, O, O, O, O, O, B-difficulty, O, O, O, B-route_length, I-route_length"
{difficulty: very hard} {route_length: 16.0 kilometers} path starting {start_location: harimon street} {loca_start_num: 56} ending {end_location: ha-nevi'im} {loca_end_num: 73},"very, hard, 16.0, kilometers, path, starting, harimon, street, 56, ending, ha-nevi'im, 73","B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
"Just moved here, show me some {route_length: 4.0 km} routes near {start_location: french hill} {loca_start_num: 11}","Just, moved, here,, show, me, some, 4.0, km, routes, near, french, hill, 11","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
need running recommendations near the beach,"need, running, recommendations, near, the, beach","O, O, O, O, O, O"
{start_location: gordon street} {loca_start_num: 11} to {end_location: ofek street},"gordon, street, 11, to, ofek, street","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location"
"Provide a {difficulty: difficult but rewarding} running route that starts at {start_location: yehuda leib pinsker} {loca_start_num: 96} and ends at {end_location: cameri street} {loca_end_num: 58}, covering {route_length: 9.0 kilometers}.","Provide, a, difficult, but, rewarding, running, route, that, starts, at, yehuda, leib, pinsker, 96, and, ends, at, cameri, street, 58, ,, covering, 9.0, kilometers, .","O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
Find me somewhere to run {route_length: long distance},"Find, me, somewhere, to, run, long, distance","O, O, O, O, O, B-route_length, I-route_length"
training for marathon need long route,"training, for, marathon, need, long, route","O, O, O, O, O, O"
want {route_length: 13.0 km} track please,"want, 13.0, km, track, please","O, B-route_length, I-route_length, O, O"
"Plan a route from {start_location: zivia lubetkin street} {loca_start_num: 97}, and make it {route_length: 16.5 km}.","Plan, a, route, from, zivia, lubetkin, street, 97, ,, and, make, it, 16.5, km, .","O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, O, B-route_length, I-route_length, O"
to {end_location: jezreel street} {loca_end_num: 67} please,"to, jezreel, street, 67, please","O, B-end_location, I-end_location, B-loca_end_num, O"
want {difficulty: slightly challenging} path please,"want, slightly, challenging, path, please","O, B-difficulty, I-difficulty, O, O"
"{start_location: alice miller} {loca_start_num: 51} to {end_location: technion street} {loca_end_num: 17}, {difficulty: very hard}","alice, miller, 51, to, technion, street, 17, ,, very, hard","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty"
"Half marathon prep, looking for a {difficulty: very easy} {route_length: 15.0 kilometers} from {start_location: hahistadrut} {loca_start_num: 7}","Half, marathon, prep,, looking, for, a, very, easy, 15.0, kilometers, from, hahistadrut, 7","O, O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, B-start_location, B-loca_start_num"
Ready to crush {route_length: 11.0 kilometers} from {start_location: yigael yadin} {loca_start_num: 50},"Ready, to, crush, 11.0, kilometers, from, yigael, yadin, 50","O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
Never run here before need a route,"Never, run, here, before, need, a, route","O, O, O, O, O, O, O"
first time in tel aviv want to go running,"first, time, in, tel, aviv, want, to, go, running","O, O, O, O, O, O, O, O, O"
recommend safe running route,"recommend, safe, running, route","O, O, O, O"
"Gonna rain later, quick {route_length: 12.5 kilometers} route from {start_location: esther roth street} {loca_start_num: 28}?","Gonna, rain, later,, quick, 12.5, kilometers, route, from, esther, roth, street, 28, ?","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O"
need route for tomorrow morning run,"need, route, for, tomorrow, morning, run","O, O, O, O, O, O"
Yo need a route from {start_location: yad harutzim street} {loca_start_num: 35},"Yo, need, a, route, from, yad, harutzim, street, 35","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"Hey, I'm staying near {start_location: ha-nevi'im} {loca_start_num: 73} and would love a {difficulty: not hard} morning running route to {end_location: berl katznelson} {loca_end_num: 28}","Hey,, I'm, staying, near, ha-nevi'im, 73, and, would, love, a, not, hard, morning, running, route, to, berl, katznelson, 28","O, O, O, O, B-start_location, B-loca_start_num, O, O, O, O, B-difficulty, I-difficulty, O, O, O, O, B-end_location, I-end_location, B-loca_end_num"
"Just moved here, show me some {route_length: 550 meters} routes near {start_location: yitzhak sadeh street} {loca_start_num: 31}","Just, moved, here,, show, me, some, 550, meters, routes, near, yitzhak, sadeh, street, 31","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"{start_location: hamada street} {loca_start_num: 75} to {end_location: my current spot}, {difficulty: very easy}","hamada, street, 75, to, my, current, spot, ,, very, easy","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, O, B-difficulty, I-difficulty"
{route_length: 5-10 km} {difficulty: slightly challenging} track from {start_location: rambam street} {loca_start_num: 71} to {end_location: moshe dayan road} {loca_end_num: 54},"5-10, km, slightly, challenging, track, from, rambam, street, 71, to, moshe, dayan, road, 54","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
planning 5k where should i go,"planning, 5k, where, should, i, go","O, O, O, O, O, O"
Need a route with bathrooms from {start_location: ben yehuda} {loca_start_num: 94},"Need, a, route, with, bathrooms, from, ben, yehuda, 94","O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
Time for my long run from {start_location: hagefen} {loca_start_num: 36},"Time, for, my, long, run, from, hagefen, 36","O, O, O, O, O, O, B-start_location, B-loca_start_num"
