sentence,tokens,bio_tags
Need a morning route - something {difficulty: difficult but rewarding} around {route_length: 12.5 km} from {start_location: albert einstein} {loca_start_num: 94},"Need, a, morning, route, -, something, difficult, but, rewarding, around, 12.5, km, from, albert, einstein, 94","O, O, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
from my place on {start_location: my location} to the park,"from, my, place, on, my, location, to, the, park","O, O, O, O, B-start_location, I-start_location, O, O, O"
recommend safe running route,"recommend, safe, running, route","O, O, O, O"
Create a {difficulty: difficult but rewarding} route that covers {route_length: 3.5 km}.,"Create, a, difficult, but, rewarding, route, that, covers, 3.5, km, .","O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, B-route_length, I-route_length, O"
"{start_location: arlozorov street} {loca_start_num: 28} to {end_location: yossi vardi street} {loca_end_num: 90}, {difficulty: very hard} {route_length: 9 km}","arlozorov, street, 28, to, yossi, vardi, street, 90, ,, very, hard, 9, km","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, B-route_length, I-route_length"
want {difficulty: intense} path please,"want, intense, path, please","O, B-difficulty, O, O"
Gotta do {route_length: short sprint} for marathon training from {start_location: this neighborhood},"Gotta, do, short, sprint, for, marathon, training, from, this, neighborhood","O, O, B-route_length, I-route_length, O, O, O, O, B-start_location, I-start_location"
"Yo, need a {route_length: 16.0 km} route near {start_location: hungary street} {loca_start_num: 81}","Yo,, need, a, 16.0, km, route, near, hungary, street, 81","O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
beginner want {difficulty: very hard} run,"beginner, want, very, hard, run","O, O, B-difficulty, I-difficulty, O"
I need a {difficulty: challenging} running route starting from {start_location: german colony street} {loca_start_num: 91}.,"I, need, a, challenging, running, route, starting, from, german, colony, street, 91, .","O, O, O, B-difficulty, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O"
{route_length: 3.5 kilometers} path somewhere nice,"3.5, kilometers, path, somewhere, nice","B-route_length, I-route_length, O, O, O"
first time in tel aviv where should i go running?,"first, time, in, tel, aviv, where, should, i, go, running?","O, O, O, O, O, O, O, O, O, O"
Show me the best {route_length: 12 km} route near {start_location: nearby},"Show, me, the, best, 12, km, route, near, nearby","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location"
experienced runner looking for {difficulty: moderate effort} route about {route_length: 3.5 km},"experienced, runner, looking, for, moderate, effort, route, about, 3.5, km","O, O, O, O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length"
Looking for a scenic {route_length: half-marathon length} from {start_location: keren hayesod street} {loca_start_num: 51},"Looking, for, a, scenic, half-marathon, length, from, keren, hayesod, street, 51","O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"{start_location: ari folman} {loca_start_num: 2} to {end_location: hatamar} {loca_end_num: 70}, {difficulty: difficult but rewarding} {route_length: under 1 km} please and thank you!","ari, folman, 2, to, hatamar, 70, ,, difficult, but, rewarding, under, 1, km, please, and, thank, you!","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, I-difficulty, B-route_length, I-route_length, I-route_length, O, O, O, O"
first time in tel aviv where should i go running?,"first, time, in, tel, aviv, where, should, i, go, running?","O, O, O, O, O, O, O, O, O, O"
{route_length: 20.0 km} {difficulty: very hard} track needed,"20.0, km, very, hard, track, needed","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O"
Looking for covered paths from {start_location: israel museum street} {loca_start_num: 64},"Looking, for, covered, paths, from, israel, museum, street, 64","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
good path for morning run?,"good, path, for, morning, run?","O, O, O, O, O"
Create a route that spans {route_length: 400 meters}.,"Create, a, route, that, spans, 400, meters, .","O, O, O, O, O, B-route_length, I-route_length, O"
help me find running route,"help, me, find, running, route","O, O, O, O, O"
Looking for a nice {difficulty: hard} path from {start_location: ramle market} {loca_start_num: 38} that's good for elderly people,"Looking, for, a, nice, hard, path, from, ramle, market, 38, that's, good, for, elderly, people","O, O, O, O, B-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, O, O"
make me {difficulty: challenging} route from {start_location: rashi} {loca_start_num: 46},"make, me, challenging, route, from, rashi, 46","O, O, B-difficulty, O, O, B-start_location, B-loca_start_num"
Planning my weekend fitness routine and need a nice {route_length: long distance} path with some interesting city views,"Planning, my, weekend, fitness, routine, and, need, a, nice, long, distance, path, with, some, interesting, city, views","O, O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, O, O, O, O"
Need a route with bathrooms from {start_location: jerusalem prize street} {loca_start_num: 77},"Need, a, route, with, bathrooms, from, jerusalem, prize, street, 77","O, O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Can you create a {difficulty: intense} run to {end_location: carmel market street} {loca_end_num: 75}?,"Can, you, create, a, intense, run, to, carmel, market, street, 75, ?","O, O, O, O, B-difficulty, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O"
plan me something {difficulty: medium} around {route_length: 500 meters},"plan, me, something, medium, around, 500, meters","O, O, O, B-difficulty, O, B-route_length, I-route_length"
Advanced runner looking for a challenging {route_length: 300 meters} route from {start_location: my current coordinates},"Advanced, runner, looking, for, a, challenging, 300, meters, route, from, my, current, coordinates","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location"
can u make {difficulty: extreme difficulty} route from {start_location: tzipori street},"can, u, make, extreme, difficulty, route, from, tzipori, street","O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location"
Can you suggest a {difficulty: challenging} run?,"Can, you, suggest, a, challenging, run?","O, O, O, O, B-difficulty, O"
Need a route with street lights from {start_location: lions gate} {loca_start_num: 54},"Need, a, route, with, street, lights, from, lions, gate, 54","O, O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"Leading a group run, show me a {route_length: 16.0 km} route from {start_location: ein gedi street} {loca_start_num: 6}","Leading, a, group, run,, show, me, a, 16.0, km, route, from, ein, gedi, street, 6","O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Taking the run club from {start_location: crusader street} {loca_start_num: 64},"Taking, the, run, club, from, crusader, street, 64","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
{route_length: 550 meters} ending {end_location: narkis street} {loca_end_num: 2},"550, meters, ending, narkis, street, 2","B-route_length, I-route_length, O, B-end_location, I-end_location, B-loca_end_num"
"Late night run, need a safe {route_length: 4 kilometers} route from {start_location: haviva reik street} {loca_start_num: 13}","Late, night, run,, need, a, safe, 4, kilometers, route, from, haviva, reik, street, 13","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
running to {end_location: naomi shemer},"running, to, naomi, shemer","O, O, B-end_location, I-end_location"
Show me routes around {start_location: rabbi akiva} {loca_start_num: 57},"Show, me, routes, around, rabbi, akiva, 57","O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
"{start_location: emek refaim street} {loca_start_num: 85} to {end_location: yitzhak sadeh street} {loca_end_num: 70}, {difficulty: flat and easy} {route_length: 800 meters}","emek, refaim, street, 85, to, yitzhak, sadeh, street, 70, ,, flat, and, easy, 800, meters","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, I-difficulty, B-route_length, I-route_length"
can you suggest good running path?,"can, you, suggest, good, running, path?","O, O, O, O, O, O"
Need a tempo run route - {difficulty: challenging} {route_length: 14 km} from {start_location: mamilla street} {loca_start_num: 27},"Need, a, tempo, run, route, -, challenging, 14, km, from, mamilla, street, 27","O, O, O, O, O, O, B-difficulty, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
first time in tel aviv want to go running,"first, time, in, tel, aviv, want, to, go, running","O, O, O, O, O, O, O, O, O"
planning my morning exercise need suggestions,"planning, my, morning, exercise, need, suggestions","O, O, O, O, O, O"
{difficulty: slightly challenging} {route_length: 10-15 km} route please,"slightly, challenging, 10-15, km, route, please","B-difficulty, I-difficulty, B-route_length, I-route_length, O, O"
"Early bird run, show me a {route_length: 800 meters} route near {start_location: damascus gate street} {loca_start_num: 53}","Early, bird, run,, show, me, a, 800, meters, route, near, damascus, gate, street, 53","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
New runner here - need an easy {route_length: 14.0 km} route near {start_location: israel museum street} {loca_start_num: 26},"New, runner, here, -, need, an, easy, 14.0, km, route, near, israel, museum, street, 26","O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"Looking for a route with coffee shops along the way, around {route_length: 18 kilometers}","Looking, for, a, route, with, coffee, shops, along, the, way,, around, 18, kilometers","O, O, O, O, O, O, O, O, O, O, O, B-route_length, I-route_length"
{difficulty: intense} route to {end_location: yossi banai} {loca_end_num: 69},"intense, route, to, yossi, banai, 69","B-difficulty, O, O, B-end_location, I-end_location, B-loca_end_num"
need route 4 beginner {difficulty: extreme difficulty} about {route_length: 800 meters} from {start_location: technion street} {loca_start_num: 64} to {end_location: tel hazor} {loca_end_num: 26},"need, route, 4, beginner, extreme, difficulty, about, 800, meters, from, technion, street, 64, to, tel, hazor, 26","O, O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
route planning help please,"route, planning, help, please","O, O, O, O"
{route_length: 16.0 km} {difficulty: easy} track from {start_location: rehavia} {loca_start_num: 5} to {end_location: zalman shneur} {loca_end_num: 55},"16.0, km, easy, track, from, rehavia, 5, to, zalman, shneur, 55","B-route_length, I-route_length, B-difficulty, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
first timer needs running advice,"first, timer, needs, running, advice","O, O, O, O, O"
gimme a {difficulty: extreme difficulty} route {route_length: extremely long},"gimme, a, extreme, difficulty, route, extremely, long","O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length"
running track near {start_location: harimon street},"running, track, near, harimon, street","O, O, O, B-start_location, I-start_location"
Looking for a scenic {route_length: 4.5 km} route near {start_location: solar energy street} {loca_start_num: 16},"Looking, for, a, scenic, 4.5, km, route, near, solar, energy, street, 16","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"{difficulty: medium} path from {start_location: hatzvi} {loca_start_num: 46} to {end_location: revival street} {loca_end_num: 62}, {route_length: 19 km}","medium, path, from, hatzvi, 46, to, revival, street, 62, ,, 19, km","B-difficulty, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length"
Looking for a nice {difficulty: challenging} path from {start_location: tchernichovsky} {loca_start_num: 26} that's good for elderly people,"Looking, for, a, nice, challenging, path, from, tchernichovsky, 26, that's, good, for, elderly, people","O, O, O, O, B-difficulty, O, O, B-start_location, B-loca_start_num, O, O, O, O, O"
Need a quick running route,"Need, a, quick, running, route","O, O, O, O, O"
can you recommend nice running spots?,"can, you, recommend, nice, running, spots?","O, O, O, O, O, O"
planning my morning exercise need suggestions,"planning, my, morning, exercise, need, suggestions","O, O, O, O, O, O"
to {end_location: ein bokek} {loca_end_num: 69} please,"to, ein, bokek, 69, please","O, B-end_location, I-end_location, B-loca_end_num, O"
Group run starting at {start_location: shlomzion hamalka} {loca_start_num: 68},"Group, run, starting, at, shlomzion, hamalka, 68","O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
Doing a social run from {start_location: gesher} {loca_start_num: 56},"Doing, a, social, run, from, gesher, 56","O, O, O, O, O, B-start_location, B-loca_start_num"
recommend running route please,"recommend, running, route, please","O, O, O, O"
{start_location: nearby} to {end_location: weizmann institute},"nearby, to, weizmann, institute","B-start_location, O, B-end_location, I-end_location"
{route_length: 3 kilometers} {difficulty: flat and easy} route from {start_location: bar ilan street} {loca_start_num: 60} to {end_location: zalman shazar} {loca_end_num: 43},"3, kilometers, flat, and, easy, route, from, bar, ilan, street, 60, to, zalman, shazar, 43","B-route_length, I-route_length, B-difficulty, I-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
Need a good route for today,"Need, a, good, route, for, today","O, O, O, O, O, O"
what's a good running spot around here?,"what's, a, good, running, spot, around, here?","O, O, O, O, O, O, O"
Advanced runner looking for a challenging {route_length: 13.0 kilometers} route from {start_location: tel aviv} {loca_start_num: 80},"Advanced, runner, looking, for, a, challenging, 13.0, kilometers, route, from, tel, aviv, 80","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
gimme {difficulty: hard} path {route_length: 10.5 kilometers} start {start_location: cafe roval} {loca_start_num: 40} finish {end_location: alice miller street} {loca_end_num: 54},"gimme, hard, path, 10.5, kilometers, start, cafe, roval, 40, finish, alice, miller, street, 54","O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
plan {route_length: 20.0 km} route ending at {end_location: marcel janco} {loca_end_num: 33},"plan, 20.0, km, route, ending, at, marcel, janco, 33","O, B-route_length, I-route_length, O, O, O, B-end_location, I-end_location, B-loca_end_num"
Tempo run from {start_location: yemen} {loca_start_num: 54},"Tempo, run, from, yemen, 54","O, O, O, B-start_location, B-loca_start_num"
good running track for photography,"good, running, track, for, photography","O, O, O, O, O"
plz plan {difficulty: extreme difficulty} path {route_length: 19 km} from {start_location: shai agnon street} {loca_start_num: 71} 2 {end_location: rabbi ovadia yosef street} {loca_end_num: 58},"plz, plan, extreme, difficulty, path, 19, km, from, shai, agnon, street, 71, 2, rabbi, ovadia, yosef, street, 58","O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, I-end_location, B-loca_end_num"
need {difficulty: easy} route for my mom,"need, easy, route, for, my, mom","O, B-difficulty, O, O, O, O"
looking for {difficulty: extreme difficulty} running path {route_length: under 1 km} from {start_location: tel aviv street} {loca_start_num: 67} to {end_location: jaffa gate street} {loca_end_num: 86},"looking, for, extreme, difficulty, running, path, under, 1, km, from, tel, aviv, street, 67, to, jaffa, gate, street, 86","O, O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
Could you help plan a {route_length: 12 km} route from {start_location: mount tabor street} {loca_start_num: 62} to {end_location: malchei israel} {loca_end_num: 11}? Looking for something {difficulty: challenging} with not too many traffic lights,"Could, you, help, plan, a, 12, km, route, from, mount, tabor, street, 62, to, malchei, israel, 11, ?, Looking, for, something, challenging, with, not, too, many, traffic, lights","O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, B-difficulty, O, O, O, O, O, O"
gimme a {difficulty: challenging} route {route_length: 4.5 kilometers},"gimme, a, challenging, route, 4.5, kilometers","O, O, B-difficulty, O, B-route_length, I-route_length"
"Hi! I've been running for years and need a {difficulty: hard} training route that's about {route_length: 16 km}, starting from my apartment on {start_location: albert einstein}","Hi!, I've, been, running, for, years, and, need, a, hard, training, route, that's, about, 16, km, ,, starting, from, my, apartment, on, albert, einstein","O, O, O, O, O, O, O, O, O, B-difficulty, O, O, O, O, B-route_length, I-route_length, O, O, O, O, O, O, B-start_location, I-start_location"
Can you suggest a {difficulty: hard} run?,"Can, you, suggest, a, hard, run?","O, O, O, O, B-difficulty, O"
Looking for a running route that passes by some good breakfast spots - starting from {start_location: yitzhak sadeh} {loca_start_num: 100} and heading towards {end_location: rabbi akiva} {loca_end_num: 2},"Looking, for, a, running, route, that, passes, by, some, good, breakfast, spots, -, starting, from, yitzhak, sadeh, 100, and, heading, towards, rabbi, akiva, 2","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num"
"{difficulty: easy} path from {start_location: king solomon street} {loca_start_num: 57} to {end_location: albert einstein} {loca_end_num: 46}, {route_length: 9.5 km}","easy, path, from, king, solomon, street, 57, to, albert, einstein, 46, ,, 9.5, km","B-difficulty, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length"
where to run {route_length: 12.0 kilometers}?,"where, to, run, 12.0, kilometers, ?","O, O, O, B-route_length, I-route_length, O"
Need to prepare for my marathon - can you plan a {difficulty: difficult but rewarding} route around {route_length: 13 km} starting from {start_location: ben yehuda}?,"Need, to, prepare, for, my, marathon, -, can, you, plan, a, difficult, but, rewarding, route, around, 13, km, starting, from, ben, yehuda, ?","O, O, O, O, O, O, O, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, O"
{route_length: 6.5 km} run from {start_location: ha-rav berlin} {loca_start_num: 33},"6.5, km, run, from, ha-rav, berlin, 33","B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
"Just moved here, show me some {route_length: 17.0 kilometers} routes near {start_location: drip irrigation} {loca_start_num: 4}","Just, moved, here,, show, me, some, 17.0, kilometers, routes, near, drip, irrigation, 4","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
recommend running route please,"recommend, running, route, please","O, O, O, O"
want route from {start_location: beit hadfus} that's not too hard,"want, route, from, beit, hadfus, that's, not, too, hard","O, O, O, B-start_location, I-start_location, O, O, O, O"
"{start_location: shivtei israel street} {loca_start_num: 63} to {end_location: ben gurion university} {loca_end_num: 96}, {difficulty: difficult but rewarding} {route_length: quick run} please and thank you!","shivtei, israel, street, 63, to, ben, gurion, university, 96, ,, difficult, but, rewarding, quick, run, please, and, thank, you!","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, I-difficulty, B-route_length, I-route_length, O, O, O, O"
First time running in this area,"First, time, running, in, this, area","O, O, O, O, O, O"
"Can you help plan a route? I live near {start_location: mount carmel} {loca_start_num: 2} and want to run to {end_location: right where i am} {loca_end_num: 29}, maybe {difficulty: medium} level","Can, you, help, plan, a, route?, I, live, near, mount, carmel, 2, and, want, to, run, to, right, where, i, am, 29, ,, maybe, medium, level","O, O, O, O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, O, O, B-end_location, I-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, B-difficulty, O"
planning 5k where should i go,"planning, 5k, where, should, i, go","O, O, O, O, O, O"
Help me plan my {route_length: 15.5 kilometers} run from {start_location: byzantine street} {loca_start_num: 97}?,"Help, me, plan, my, 15.5, kilometers, run, from, byzantine, street, 97, ?","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
Looking for a scenic route that's approximately {route_length: 16 km} and {difficulty: flat and easy} - my mom is visiting and wants to go for a walk,"Looking, for, a, scenic, route, that's, approximately, 16, km, and, flat, and, easy, -, my, mom, is, visiting, and, wants, to, go, for, a, walk","O, O, O, O, O, O, O, B-route_length, I-route_length, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, O, O, O, O, O, O, O, O, O"
i want to run {route_length: 1.5 kilometers} from {start_location: ramon crater street} to {end_location: yad harutzim},"i, want, to, run, 1.5, kilometers, from, ramon, crater, street, to, yad, harutzim","O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, O, B-end_location, I-end_location"
{route_length: 2.0 kilometers} {difficulty: moderate effort} track from {start_location: here} to {end_location: berl katznelson street} {loca_end_num: 20},"2.0, kilometers, moderate, effort, track, from, here, to, berl, katznelson, street, 20","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, B-start_location, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
{difficulty: challenging} {route_length: under 1 km} please,"challenging, under, 1, km, please","B-difficulty, B-route_length, I-route_length, I-route_length, O"
"Perfect running weather, show me a {route_length: 3-5 km} route near {start_location: ha'ayin het street} {loca_start_num: 34}","Perfect, running, weather,, show, me, a, 3-5, km, route, near, ha'ayin, het, street, 34","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Can you suggest a {difficulty: moderate effort} run?,"Can, you, suggest, a, moderate, effort, run?","O, O, O, O, B-difficulty, I-difficulty, O"
Need a solid {difficulty: very hard} route from {start_location: hannah zemer} {loca_start_num: 13} to {end_location: katamon} {loca_end_num: 4},"Need, a, solid, very, hard, route, from, hannah, zemer, 13, to, katamon, 4","O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Create a running route from {start_location: cafe kassit street} {loca_start_num: 55} that is {route_length: 14.5 kilometers}.,"Create, a, running, route, from, cafe, kassit, street, 55, that, is, 14.5, kilometers, .","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, B-route_length, I-route_length, O"
gimme {difficulty: hard} path {route_length: 14.5 km} start {start_location: usishkin street} {loca_start_num: 25} finish {end_location: haviva reik street} {loca_end_num: 74},"gimme, hard, path, 14.5, km, start, usishkin, street, 25, finish, haviva, reik, street, 74","O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
"Coach says {route_length: 15.5 km} {difficulty: hard} run, got anything from {start_location: firewall street} {loca_start_num: 19}?","Coach, says, 15.5, km, hard, run,, got, anything, from, firewall, street, 19, ?","O, O, B-route_length, I-route_length, B-difficulty, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O"
make me {difficulty: easy} route please,"make, me, easy, route, please","O, O, B-difficulty, O, O"
experienced marathoner seeking {difficulty: medium} route {route_length: 19.0 kilometers} beginning {start_location: rabbi ovadia yosef street} {loca_start_num: 94} finishing {end_location: samuel hanavi} {loca_end_num: 74},"experienced, marathoner, seeking, medium, route, 19.0, kilometers, beginning, rabbi, ovadia, yosef, street, 94, finishing, samuel, hanavi, 74","O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
plz plan {difficulty: intense} path {route_length: 20.0 kilometers} from {start_location: dov yudkovsky street} {loca_start_num: 90} 2 {end_location: stef wertheimer street} {loca_end_num: 36},"plz, plan, intense, path, 20.0, kilometers, from, dov, yudkovsky, street, 90, 2, stef, wertheimer, street, 36","O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
Gimme a {difficulty: very hard} route around {route_length: 7.5 kilometers} near {start_location: hayael street} {loca_start_num: 78},"Gimme, a, very, hard, route, around, 7.5, kilometers, near, hayael, street, 78","O, O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
make path from {start_location: ada yonath} {loca_start_num: 59},"make, path, from, ada, yonath, 59","O, O, O, B-start_location, I-start_location, B-loca_start_num"
"{start_location: netanya} {loca_start_num: 37} to {end_location: king george street} {loca_end_num: 3}, {route_length: 2 kilometers} {difficulty: challenging}","netanya, 37, to, king, george, street, 3, ,, 2, kilometers, challenging","B-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length, B-difficulty"
Need to prepare for my marathon - can you plan a {difficulty: challenging} route around {route_length: 18.5 km} starting from {start_location: even gvirol street}?,"Need, to, prepare, for, my, marathon, -, can, you, plan, a, challenging, route, around, 18.5, km, starting, from, even, gvirol, street, ?","O, O, O, O, O, O, O, O, O, O, O, B-difficulty, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, O"
{start_location: reuven rubin street} {loca_start_num: 85} to {end_location: jaffa},"reuven, rubin, street, 85, to, jaffa","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location"
I'm staying at {start_location: marcel janco street} {loca_start_num: 51} and would love a {difficulty: very hard} route to explore the city,"I'm, staying, at, marcel, janco, street, 51, and, would, love, a, very, hard, route, to, explore, the, city","O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, O, B-difficulty, I-difficulty, O, O, O, O, O"
Plan a {difficulty: moderate effort} route ending at {end_location: hasycamore street} {loca_end_num: 62}.,"Plan, a, moderate, effort, route, ending, at, hasycamore, street, 62, .","O, O, B-difficulty, I-difficulty, O, O, O, B-end_location, I-end_location, B-loca_end_num, O"
Hey running friends! I'm training for my first 5K and would love some recommendations for a beginner-friendly route near the beach area,"Hey, running, friends!, I'm, training, for, my, first, 5K, and, would, love, some, recommendations, for, a, beginner-friendly, route, near, the, beach, area","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O"
Ready to run from {start_location: pierre koenig street} {loca_start_num: 4},"Ready, to, run, from, pierre, koenig, street, 4","O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
tourist here - need help finding good running spots!,"tourist, here, -, need, help, finding, good, running, spots!","O, O, O, O, O, O, O, O, O"
tourist here - need help finding good running spots!,"tourist, here, -, need, help, finding, good, running, spots!","O, O, O, O, O, O, O, O, O"
Morning run starting at {start_location: hashual street} {loca_start_num: 93},"Morning, run, starting, at, hashual, street, 93","O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
{difficulty: moderate effort} run {route_length: moderate distance},"moderate, effort, run, moderate, distance","B-difficulty, I-difficulty, O, B-route_length, I-route_length"
need {difficulty: easy} {route_length: long},"need, easy, long","O, B-difficulty, B-route_length"
planning 5k where should i go,"planning, 5k, where, should, i, go","O, O, O, O, O, O"
Looking for recommendations for a good morning run - something around {route_length: 13.0 km} and not too difficult for a beginner,"Looking, for, recommendations, for, a, good, morning, run, -, something, around, 13.0, km, and, not, too, difficult, for, a, beginner","O, O, O, O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, O, O, O, O, O"
"Crew run day, need a {route_length: 14.0 kilometers} route with photo ops near {start_location: hadassah} {loca_start_num: 63}","Crew, run, day,, need, a, 14.0, kilometers, route, with, photo, ops, near, hadassah, 63","O, O, O, O, O, B-route_length, I-route_length, O, O, O, O, O, B-start_location, B-loca_start_num"
"Want to run past {end_location: samuel hanavi street} {loca_end_num: 27}, maybe {route_length: 11.5 kilometers} total?","Want, to, run, past, samuel, hanavi, street, 27, ,, maybe, 11.5, kilometers, total?","O, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
Need a tempo run route - {difficulty: somewhat tough} {route_length: 14 kilometers} from {start_location: golan} {loca_start_num: 65},"Need, a, tempo, run, route, -, somewhat, tough, 14, kilometers, from, golan, 65","O, O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, B-start_location, B-loca_start_num"
running to {end_location: rothschild boulevard},"running, to, rothschild, boulevard","O, O, B-end_location, I-end_location"
Taking the run club from {start_location: habrosh street} {loca_start_num: 58},"Taking, the, run, club, from, habrosh, street, 58","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
