sentence,tokens,bio_tags
{start_location: daniel street} {loca_start_num: 92} to {end_location: strauss} {loca_end_num: 80},"daniel, street, 92, to, strauss, 80","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
plan route ending {end_location: hashmonaim} {loca_end_num: 43},"plan, route, ending, hashmonaim, 43","O, O, O, B-end_location, B-loca_end_num"
Can you suggest a running route?,"Can, you, suggest, a, running, route?","O, O, O, O, O, O"
"Looking for a nice scenic route that goes from {start_location: yigael yadin street} {loca_start_num: 85} to {end_location: shai agnon street} {loca_end_num: 12}, preferably {difficulty: slightly challenging} since I'm just getting back into running","Looking, for, a, nice, scenic, route, that, goes, from, yigael, yadin, street, 85, to, shai, agnon, street, 12, ,, preferably, slightly, challenging, since, I'm, just, getting, back, into, running","O, O, O, O, O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, B-difficulty, I-difficulty, O, O, O, O, O, O, O"
I want a running route of {route_length: 14.0 km}.,"I, want, a, running, route, of, 14.0, km, .","O, O, O, O, O, O, B-route_length, I-route_length, O"
looking for {difficulty: moderate effort} track,"looking, for, moderate, effort, track","O, O, B-difficulty, I-difficulty, O"
route planning help please,"route, planning, help, please","O, O, O, O"
Need a {route_length: 10.5 kilometers} route from {start_location: hanevi'im street} {loca_start_num: 86} to {end_location: malkhei yisrael} {loca_end_num: 12} that's {difficulty: extreme difficulty} level - training for a race next month,"Need, a, 10.5, kilometers, route, from, hanevi'im, street, 86, to, malkhei, yisrael, 12, that's, extreme, difficulty, level, -, training, for, a, race, next, month","O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, O, O, O, O, O, O, O, O"
Easy recovery run - need a {route_length: 3.0 km} route near {start_location: alice miller street} {loca_start_num: 89},"Easy, recovery, run, -, need, a, 3.0, km, route, near, alice, miller, street, 89","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
recommend me somewhere nice to run,"recommend, me, somewhere, nice, to, run","O, O, O, O, O, O"
"{start_location: bauhaus street} {loca_start_num: 7} to {end_location: hebrew university} {loca_end_num: 71}, {difficulty: slightly challenging} {route_length: 10 kilometers}","bauhaus, street, 7, to, hebrew, university, 71, ,, slightly, challenging, 10, kilometers","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, B-route_length, I-route_length"
What's the best way to do {route_length: 11.0 kilometers} starting from {start_location: hashual street} {loca_start_num: 99}?,"What's, the, best, way, to, do, 11.0, kilometers, starting, from, hashual, street, 99, ?","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
elderly person needs walking route suggestion,"elderly, person, needs, walking, route, suggestion","O, O, O, O, O, O"
{start_location: beit hadfus} {loca_start_num: 63} to {end_location: hebron road} {loca_end_num: 87},"beit, hadfus, 63, to, hebron, road, 87","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
{difficulty: slightly challenging} {route_length: 300 meters} please,"slightly, challenging, 300, meters, please","B-difficulty, I-difficulty, B-route_length, I-route_length, O"
Plan a {difficulty: moderate effort} run between {start_location: maskit} {loca_start_num: 60} and {end_location: waze street} {loca_end_num: 78} for {route_length: medium-length}.,"Plan, a, moderate, effort, run, between, maskit, 60, and, waze, street, 78, for, medium-length, .","O, O, B-difficulty, I-difficulty, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-route_length, O"
looking for {difficulty: challenging} route {route_length: 2 km},"looking, for, challenging, route, 2, km","O, O, B-difficulty, O, B-route_length, I-route_length"
Need some hills in my run from {start_location: yirmiyahu} {loca_start_num: 44},"Need, some, hills, in, my, run, from, yirmiyahu, 44","O, O, O, O, O, O, O, B-start_location, B-loca_start_num"
looking for {route_length: long} run with nice views,"looking, for, long, run, with, nice, views","O, O, B-route_length, O, O, O, O"
need {difficulty: extreme difficulty} route about {route_length: 6.5 km},"need, extreme, difficulty, route, about, 6.5, km","O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length"
where to run for good city views?,"where, to, run, for, good, city, views?","O, O, O, O, O, O, O"
Plan a route of {route_length: 18.5 kilometers}.,"Plan, a, route, of, 18.5, kilometers, .","O, O, O, O, B-route_length, I-route_length, O"
where should i run in tel aviv?,"where, should, i, run, in, tel, aviv?","O, O, O, O, O, O, O"
Got any good routes nearby?,"Got, any, good, routes, nearby?","O, O, O, O, O"
newbie here want {difficulty: very hard} route {route_length: 10.5 km} start {start_location: levi eshkol street} {loca_start_num: 48} end {end_location: ruth street} {loca_end_num: 65},"newbie, here, want, very, hard, route, 10.5, km, start, levi, eshkol, street, 48, end, ruth, street, 65","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
make me {difficulty: easy} route please,"make, me, easy, route, please","O, O, B-difficulty, O, O"
Map me a route from {start_location: menashe street} {loca_start_num: 47},"Map, me, a, route, from, menashe, street, 47","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
Planning a social run - need a {difficulty: difficult but rewarding} {route_length: 16 km} route with good stopping points,"Planning, a, social, run, -, need, a, difficult, but, rewarding, 16, km, route, with, good, stopping, points","O, O, O, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, B-route_length, I-route_length, O, O, O, O, O"
im new here where should i run?,"im, new, here, where, should, i, run?","O, O, O, O, O, O, O"
"Looking for a nice scenic route that goes from {start_location: sheinkin} {loca_start_num: 76} to {end_location: narkis} {loca_end_num: 21}, preferably {difficulty: flat and easy} since I'm just getting back into running","Looking, for, a, nice, scenic, route, that, goes, from, sheinkin, 76, to, narkis, 21, ,, preferably, flat, and, easy, since, I'm, just, getting, back, into, running","O, O, O, O, O, O, O, O, O, B-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, O, O, O, O"
Can you suggest a {difficulty: very easy} running route from {start_location: sephardim street} {loca_start_num: 41} to {end_location: machane yehuda street} {loca_end_num: 13} with {route_length: 4 kilometers}?,"Can, you, suggest, a, very, easy, running, route, from, sephardim, street, 41, to, machane, yehuda, street, 13, with, 4, kilometers, ?","O, O, O, O, B-difficulty, I-difficulty, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length, O"
"I need a {difficulty: hard} run starting at {start_location: hashmonaim street} {loca_start_num: 95}, heading to {end_location: revival} {loca_end_num: 9}, and covering {route_length: 19.0 km}.","I, need, a, hard, run, starting, at, hashmonaim, street, 95, ,, heading, to, revival, 9, ,, and, covering, 19.0, km, .","O, O, O, B-difficulty, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, B-loca_end_num, O, O, O, B-route_length, I-route_length, O"
route to {end_location: ben yehuda street} thats {difficulty: moderate effort},"route, to, ben, yehuda, street, thats, moderate, effort","O, O, B-end_location, I-end_location, I-end_location, O, B-difficulty, I-difficulty"
{route_length: 16.5 kilometers} {difficulty: moderate effort} route from {start_location: shlomzion hamalka} {loca_start_num: 30} to {end_location: nahal sorek} {loca_end_num: 33},"16.5, kilometers, moderate, effort, route, from, shlomzion, hamalka, 30, to, nahal, sorek, 33","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
run starting {start_location: startup} {loca_start_num: 90},"run, starting, startup, 90","O, O, B-start_location, B-loca_start_num"
Can you suggest a nice morning running path that's not too difficult? Maybe around {route_length: 15.0 kilometers} somewhere near the beach?,"Can, you, suggest, a, nice, morning, running, path, that's, not, too, difficult?, Maybe, around, 15.0, kilometers, somewhere, near, the, beach?","O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, O, O"
Looking for a nice {difficulty: intense} path from {start_location: even gvirol} {loca_start_num: 81} that's good for elderly people,"Looking, for, a, nice, intense, path, from, even, gvirol, 81, that's, good, for, elderly, people","O, O, O, O, B-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, O, O"
wheres good for morning jog?,"wheres, good, for, morning, jog?","O, O, O, O, O"
{start_location: dance quarter} {loca_start_num: 96} run,"dance, quarter, 96, run","B-start_location, I-start_location, B-loca_start_num, O"
"Planning a group run, need a {difficulty: somewhat tough} {route_length: 7.0 kilometers} route from {start_location: bedouin path} {loca_start_num: 17}","Planning, a, group, run,, need, a, somewhat, tough, 7.0, kilometers, route, from, bedouin, path, 17","O, O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
need {difficulty: medium} track starting from {start_location: shoshana damari} {loca_start_num: 43},"need, medium, track, starting, from, shoshana, damari, 43","O, B-difficulty, O, O, O, B-start_location, I-start_location, B-loca_start_num"
hi can u plan {difficulty: hard} run {route_length: 8.0 km} from {start_location: weizmann institute street} {loca_start_num: 47} to {end_location: textile} {loca_end_num: 7},"hi, can, u, plan, hard, run, 8.0, km, from, weizmann, institute, street, 47, to, textile, 7","O, O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
planning weekend run need ideas,"planning, weekend, run, need, ideas","O, O, O, O, O"
competitive runner need {difficulty: hard} track {route_length: 7 km} from {start_location: sderot eshkol} {loca_start_num: 61} to {end_location: yigal allon street} {loca_end_num: 37},"competitive, runner, need, hard, track, 7, km, from, sderot, eshkol, 61, to, yigal, allon, street, 37","O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
I need a running route that goes from {start_location: hagefen street} {loca_start_num: 71} to {end_location: international style} {loca_end_num: 42}.,"I, need, a, running, route, that, goes, from, hagefen, street, 71, to, international, style, 42, .","O, O, O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O"
"Half marathon prep, looking for a {difficulty: slightly challenging} {route_length: 6 kilometers} from {start_location: poland} {loca_start_num: 13}","Half, marathon, prep,, looking, for, a, slightly, challenging, 6, kilometers, from, poland, 13","O, O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, B-start_location, B-loca_start_num"
"Could you suggest a {difficulty: difficult but rewarding} running route between {start_location: beit hakerem} {loca_start_num: 94} and {end_location: asher street} {loca_end_num: 22}, covering {route_length: 5.5 kilometers}?","Could, you, suggest, a, difficult, but, rewarding, running, route, between, beit, hakerem, 94, and, asher, street, 22, ,, covering, 5.5, kilometers, ?","O, O, O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
"Late night run, need a safe {route_length: 13.5 kilometers} route from {start_location: bet alpha} {loca_start_num: 55}","Late, night, run,, need, a, safe, 13.5, kilometers, route, from, bet, alpha, 55","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Need inspo for my {route_length: 15.5 km} run starting at {start_location: ahad ha'am street} {loca_start_num: 73},"Need, inspo, for, my, 15.5, km, run, starting, at, ahad, ha'am, street, 73","O, O, O, O, B-route_length, I-route_length, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
plan route ending {end_location: hashual} {loca_end_num: 19},"plan, route, ending, hashual, 19","O, O, O, B-end_location, B-loca_end_num"
Need a pre work route around {route_length: 3 kilometers} starting at {start_location: silicon wadi} {loca_start_num: 45},"Need, a, pre, work, route, around, 3, kilometers, starting, at, silicon, wadi, 45","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
need quick morning run suggestion,"need, quick, morning, run, suggestion","O, O, O, O, O"
can you suggest good running path?,"can, you, suggest, good, running, path?","O, O, O, O, O, O"
can u plan my morning jog?,"can, u, plan, my, morning, jog?","O, O, O, O, O, O"
where do locals usually run?,"where, do, locals, usually, run?","O, O, O, O, O"
plan running route {difficulty: not hard} distance {route_length: 3.0 kilometers} starting {start_location: innovation district} {loca_start_num: 8} ending {end_location: habustan street} {loca_end_num: 68},"plan, running, route, not, hard, distance, 3.0, kilometers, starting, innovation, district, 8, ending, habustan, street, 68","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
"Generate a {difficulty: extreme difficulty} route for me from {start_location: chaim nachman bialik street} {loca_start_num: 22} to {end_location: pierre koenig} {loca_end_num: 25}, covering {route_length: over 20 km}.","Generate, a, extreme, difficulty, route, for, me, from, chaim, nachman, bialik, street, 22, to, pierre, koenig, 25, ,, covering, over, 20, km, .","O, O, B-difficulty, I-difficulty, O, O, O, O, B-start_location, I-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, I-route_length, O"
"{start_location: international style street} {loca_start_num: 51} to {end_location: ben gurion university street} {loca_end_num: 62}, {difficulty: very hard} {route_length: 4 kilometers} please and thank you!","international, style, street, 51, to, ben, gurion, university, street, 62, ,, very, hard, 4, kilometers, please, and, thank, you!","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, O, O"
"Need bathrooms along the way, {route_length: 1 km} route from {start_location: hakumin street} {loca_start_num: 45}?","Need, bathrooms, along, the, way,, 1, km, route, from, hakumin, street, 45, ?","O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
"Looking for a {route_length: 300 meters} path from {start_location: jabotinsky street} {loca_start_num: 86} to {end_location: shlomo zalman shragai} {loca_end_num: 42}, something not too challenging for my morning exercise","Looking, for, a, 300, meters, path, from, jabotinsky, street, 86, to, shlomo, zalman, shragai, 42, ,, something, not, too, challenging, for, my, morning, exercise","O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, O, O, O, O"
Looking for a scenic route that's approximately {route_length: 12.0 km} and {difficulty: easy} - my mom is visiting and wants to go for a walk,"Looking, for, a, scenic, route, that's, approximately, 12.0, km, and, easy, -, my, mom, is, visiting, and, wants, to, go, for, a, walk","O, O, O, O, O, O, O, B-route_length, I-route_length, O, B-difficulty, O, O, O, O, O, O, O, O, O, O, O, O"
"Post race recovery run, something easy near {start_location: baka} {loca_start_num: 63}","Post, race, recovery, run,, something, easy, near, baka, 63","O, O, O, O, O, O, O, B-start_location, B-loca_start_num"
where to run in tel aviv?,"where, to, run, in, tel, aviv?","O, O, O, O, O, O"
Want to avoid muddy trails from {start_location: baka street} {loca_start_num: 69},"Want, to, avoid, muddy, trails, from, baka, street, 69","O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
competitive runner need {difficulty: not hard} track {route_length: 11.5 km} from {start_location: ben yehuda street} {loca_start_num: 76} to {end_location: yehuda halevi} {loca_end_num: 10},"competitive, runner, need, not, hard, track, 11.5, km, from, ben, yehuda, street, 76, to, yehuda, halevi, 10","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
Looking for a scenic route that's approximately {route_length: 6.0 kilometers} and {difficulty: somewhat tough} - my mom is visiting and wants to go for a walk,"Looking, for, a, scenic, route, that's, approximately, 6.0, kilometers, and, somewhat, tough, -, my, mom, is, visiting, and, wants, to, go, for, a, walk","O, O, O, O, O, O, O, B-route_length, I-route_length, O, B-difficulty, I-difficulty, O, O, O, O, O, O, O, O, O, O, O, O"
start {start_location: esther roth} {loca_start_num: 72} {difficulty: moderate effort},"start, esther, roth, 72, moderate, effort","O, B-start_location, I-start_location, B-loca_start_num, B-difficulty, I-difficulty"
"Planning my weekend long run, need a {difficulty: very hard} path from {start_location: beit lessin} {loca_start_num: 19} to {end_location: cafe roval} {loca_end_num: 83}, about {route_length: 9.0 km}","Planning, my, weekend, long, run,, need, a, very, hard, path, from, beit, lessin, 19, to, cafe, roval, 83, ,, about, 9.0, km","O, O, O, O, O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length"
{difficulty: slightly challenging} from {start_location: king george street},"slightly, challenging, from, king, george, street","B-difficulty, I-difficulty, O, B-start_location, I-start_location, I-start_location"
"Plan a {difficulty: flat and easy} running route that starts at {start_location: habustan street} {loca_start_num: 48} and ends at {end_location: roman cardo} {loca_end_num: 64}, with a length of {route_length: 12.0 km}.","Plan, a, flat, and, easy, running, route, that, starts, at, habustan, street, 48, and, ends, at, roman, cardo, 64, ,, with, a, length, of, 12.0, km, .","O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, B-route_length, I-route_length, O"
Doing a quick lunch run from {start_location: hillel} {loca_start_num: 11},"Doing, a, quick, lunch, run, from, hillel, 11","O, O, O, O, O, O, B-start_location, B-loca_start_num"
where to run {route_length: 16 km}?,"where, to, run, 16, km, ?","O, O, O, B-route_length, I-route_length, O"
newbie here want {difficulty: very hard} route {route_length: 250 meters} start {start_location: shlomzion hamalka} {loca_start_num: 38} end {end_location: white city} {loca_end_num: 15},"newbie, here, want, very, hard, route, 250, meters, start, shlomzion, hamalka, 38, end, white, city, 15","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
"First time running in this area, need a {route_length: 11.0 kilometers} route near {start_location: hapalmach} {loca_start_num: 57}","First, time, running, in, this, area,, need, a, 11.0, kilometers, route, near, hapalmach, 57","O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num"
"I want to run {route_length: 7.5 km} starting at {start_location: technion street} {loca_start_num: 84} and ending at {end_location: gilboa street} {loca_end_num: 45}, with {difficulty: medium} difficulty.","I, want, to, run, 7.5, km, starting, at, technion, street, 84, and, ending, at, gilboa, street, 45, ,, with, medium, difficulty.","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-difficulty, O"
"Looking for a busy route for my evening run, about {route_length: 11 km}","Looking, for, a, busy, route, for, my, evening, run,, about, 11, km","O, O, O, O, O, O, O, O, O, O, B-route_length, I-route_length"
"{start_location: ramban street} {loca_start_num: 65} to {end_location: alexander zarchin} {loca_end_num: 66}, not too difficult","ramban, street, 65, to, alexander, zarchin, 66, ,, not, too, difficult","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O"
{start_location: sharon street} {loca_start_num: 47} to {end_location: tiberias},"sharon, street, 47, to, tiberias","B-start_location, I-start_location, B-loca_start_num, O, B-end_location"
"{start_location: hataasiya} {loca_start_num: 41} to {end_location: tel hashomer} {loca_end_num: 74}, something {difficulty: difficult but rewarding}","hataasiya, 41, to, tel, hashomer, 74, ,, something, difficult, but, rewarding","B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-difficulty, I-difficulty, I-difficulty"
older person need {difficulty: moderate effort} path {route_length: 11.5 km} start {start_location: moshe sneh street} {loca_start_num: 82} finish {end_location: bialik prize} {loca_end_num: 27},"older, person, need, moderate, effort, path, 11.5, km, start, moshe, sneh, street, 82, finish, bialik, prize, 27","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
Plan a route of {route_length: 13.5 km}.,"Plan, a, route, of, 13.5, km, .","O, O, O, O, B-route_length, I-route_length, O"
I want a {difficulty: extreme difficulty} route from {start_location: moshe dayan} {loca_start_num: 62}.,"I, want, a, extreme, difficulty, route, from, moshe, dayan, 62, .","O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O"
"Could you suggest a {difficulty: somewhat tough} running route between {start_location: miriam haneviah street} {loca_start_num: 73} and {end_location: tell street} {loca_end_num: 57}, covering {route_length: 3-5 km}?","Could, you, suggest, a, somewhat, tough, running, route, between, miriam, haneviah, street, 73, and, tell, street, 57, ,, covering, 3-5, km, ?","O, O, O, O, B-difficulty, I-difficulty, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
Looking for a scenic {route_length: 17.5 km} from {start_location: yigal alon street} {loca_start_num: 29},"Looking, for, a, scenic, 17.5, km, from, yigal, alon, street, 29","O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
need a {difficulty: intense} path from {start_location: cafe tamar} {loca_start_num: 85} to {end_location: near me} that's {route_length: 1.5 km},"need, a, intense, path, from, cafe, tamar, 85, to, near, me, that's, 1.5, km","O, O, B-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, O, B-route_length, I-route_length"
"Not feeling it today, got an easy {route_length: 15.5 kilometers} route near {start_location: keter} {loca_start_num: 71}?","Not, feeling, it, today,, got, an, easy, 15.5, kilometers, route, near, keter, 71, ?","O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num, O"
First-time runner here looking for a beginner-friendly route without too many hills - maybe starting from {start_location: cafe tamar} and heading towards the beach area?,"First-time, runner, here, looking, for, a, beginner-friendly, route, without, too, many, hills, -, maybe, starting, from, cafe, tamar, and, heading, towards, the, beach, area?","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-start_location, I-start_location, O, O, O, O, O, O"
Make me a route from {start_location: hakurkum street} {loca_start_num: 41},"Make, me, a, route, from, hakurkum, street, 41","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
start {start_location: innovation} {loca_start_num: 34} {difficulty: moderate effort},"start, innovation, 34, moderate, effort","O, B-start_location, B-loca_start_num, B-difficulty, I-difficulty"
Morning run starting at {start_location: rambam street} {loca_start_num: 76},"Morning, run, starting, at, rambam, street, 76","O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
running route recommendations?,"running, route, recommendations?","O, O, O"
run from {start_location: meah shearim} to {end_location: light rail} {loca_end_num: 71},"run, from, meah, shearim, to, light, rail, 71","O, O, B-start_location, I-start_location, O, B-end_location, I-end_location, B-loca_end_num"
"Gonna do {route_length: 19 km} today, where should I head from {start_location: ofek} {loca_start_num: 7}?","Gonna, do, 19, km, today,, where, should, I, head, from, ofek, 7, ?","O, O, B-route_length, I-route_length, O, O, O, O, O, O, B-start_location, B-loca_start_num, O"
Please suggest a route from {start_location: hanegev} {loca_start_num: 38} to {end_location: david street} {loca_end_num: 10}.,"Please, suggest, a, route, from, hanegev, 38, to, david, street, 10, .","O, O, O, O, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O"
looking for {difficulty: very easy} track,"looking, for, very, easy, track","O, O, B-difficulty, I-difficulty, O"
Need a good running track for my morning exercise - something that starts near {start_location: zevulun street} and is moderately challenging,"Need, a, good, running, track, for, my, morning, exercise, -, something, that, starts, near, zevulun, street, and, is, moderately, challenging","O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-start_location, I-start_location, O, O, O, O"
plan me something {difficulty: medium} around {route_length: 250 meters},"plan, me, something, medium, around, 250, meters","O, O, O, B-difficulty, O, B-route_length, I-route_length"
Generate a {difficulty: not hard} run that is {route_length: 6.5 km}.,"Generate, a, not, hard, run, that, is, 6.5, km, .","O, O, B-difficulty, I-difficulty, O, O, O, B-route_length, I-route_length, O"
"I want to run from {start_location: ted arison} {loca_start_num: 2} to {end_location: nahal alexander} {loca_end_num: 23}, need {route_length: short} {difficulty: very easy} route","I, want, to, run, from, ted, arison, 2, to, nahal, alexander, 23, ,, need, short, very, easy, route","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, B-difficulty, I-difficulty, O"
{difficulty: medium} path to {end_location: rehavia} {loca_end_num: 43},"medium, path, to, rehavia, 43","B-difficulty, O, O, B-end_location, B-loca_end_num"
im new here where should i run?,"im, new, here, where, should, i, run?","O, O, O, O, O, O, O"
Doing {route_length: 7.5 kilometers} today starting at {start_location: golan} {loca_start_num: 6},"Doing, 7.5, kilometers, today, starting, at, golan, 6","O, B-route_length, I-route_length, O, O, O, B-start_location, B-loca_start_num"
{route_length: 3.0 km} path somewhere nice,"3.0, km, path, somewhere, nice","B-route_length, I-route_length, O, O, O"
xperienced runner want {difficulty: very hard} path {route_length: 3.0 km} start {start_location: jaffa road} {loca_start_num: 18} finish {end_location: airport city street} {loca_end_num: 63},"xperienced, runner, want, very, hard, path, 3.0, km, start, jaffa, road, 18, finish, airport, city, street, 63","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
first time runner here need {difficulty: medium} track {route_length: 20.0 kilometers} from {start_location: eliyahu hanavi street} {loca_start_num: 19} 2 {end_location: red sea} {loca_end_num: 31},"first, time, runner, here, need, medium, track, 20.0, kilometers, from, eliyahu, hanavi, street, 19, 2, red, sea, 31","O, O, O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
planning my morning exercise need suggestions,"planning, my, morning, exercise, need, suggestions","O, O, O, O, O, O"
Taking it easy today from {start_location: kibbutz street} {loca_start_num: 70},"Taking, it, easy, today, from, kibbutz, street, 70","O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
Rainy day run - need a {difficulty: hard} {route_length: 250 meters} route with good pavement from {start_location: shalom} {loca_start_num: 84},"Rainy, day, run, -, need, a, hard, 250, meters, route, with, good, pavement, from, shalom, 84","O, O, O, O, O, O, B-difficulty, B-route_length, I-route_length, O, O, O, O, O, B-start_location, B-loca_start_num"
make me route plz {difficulty: flat and easy} like {route_length: 20.0 km} from {start_location: arthur ruppin} {loca_start_num: 65} until {end_location: oasis street} {loca_end_num: 62},"make, me, route, plz, flat, and, easy, like, 20.0, km, from, arthur, ruppin, 65, until, oasis, street, 62","O, O, O, O, B-difficulty, I-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
Rainy day run - need a {difficulty: difficult but rewarding} {route_length: 7 km} route with good pavement from {start_location: daniel street} {loca_start_num: 83},"Rainy, day, run, -, need, a, difficult, but, rewarding, 7, km, route, with, good, pavement, from, daniel, street, 83","O, O, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, B-route_length, I-route_length, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
