sentence,tokens,bio_tags
"{start_location: hagefen} {loca_start_num: 66} to {end_location: nahal taninim} {loca_end_num: 34}, {route_length: 19.0 kilometers} {difficulty: hard}","hagefen, 66, to, nahal, taninim, 34, ,, 19.0, kilometers, hard","B-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, B-route_length, I-route_length, B-difficulty"
{difficulty: somewhat tough} {route_length: 14.5 kilometers} path starting {start_location: mount carmel street} {loca_start_num: 22} ending {end_location: cafe kassit} {loca_end_num: 87},"somewhat, tough, 14.5, kilometers, path, starting, mount, carmel, street, 22, ending, cafe, kassit, 87","B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
{route_length: 1.0 km} path somewhere nice,"1.0, km, path, somewhere, nice","B-route_length, I-route_length, O, O, O"
where to run in tel aviv?,"where, to, run, in, tel, aviv?","O, O, O, O, O, O"
I want a {difficulty: moderate effort} route from {start_location: yad harutzim street} {loca_start_num: 78}.,"I, want, a, moderate, effort, route, from, yad, harutzim, street, 78, .","O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O"
"Late night run, need a safe {route_length: 3 km} route from {start_location: arlosoroff} {loca_start_num: 21}","Late, night, run,, need, a, safe, 3, km, route, from, arlosoroff, 21","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num"
suggest good running spot,"suggest, good, running, spot","O, O, O, O"
"Hi there, I'm training for a half marathon and need a {difficulty: extreme difficulty} route about {route_length: extremely long}, preferably near the beach","Hi, there,, I'm, training, for, a, half, marathon, and, need, a, extreme, difficulty, route, about, extremely, long, ,, preferably, near, the, beach","O, O, O, O, O, O, O, O, O, O, O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length, O, O, O, O, O"
Can you generate a {difficulty: easy} route from {start_location: tal brody} {loca_start_num: 89} to {end_location: maariv} {loca_end_num: 65} with a distance of {route_length: 850 meters}?,"Can, you, generate, a, easy, route, from, tal, brody, 89, to, maariv, 65, with, a, distance, of, 850, meters, ?","O, O, O, O, B-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, O, O, O, B-route_length, I-route_length, O"
Hey running friends! I'm training for my first 5K and would love some recommendations for a beginner-friendly route near the beach area,"Hey, running, friends!, I'm, training, for, my, first, 5K, and, would, love, some, recommendations, for, a, beginner-friendly, route, near, the, beach, area","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O"
"Easy day today, need a chill {route_length: 6.5 km} route from {start_location: ari folman street} {loca_start_num: 57}","Easy, day, today,, need, a, chill, 6.5, km, route, from, ari, folman, street, 57","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Need a sunset route around {route_length: 7.5 km} from {start_location: habrosh street} {loca_start_num: 33},"Need, a, sunset, route, around, 7.5, km, from, habrosh, street, 33","O, O, O, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
Help me plan my {route_length: 12.0 kilometers} run from {start_location: weizmann street} {loca_start_num: 77}?,"Help, me, plan, my, 12.0, kilometers, run, from, weizmann, street, 77, ?","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
training for marathon need long route,"training, for, marathon, need, long, route","O, O, O, O, O, O"
Looking for a nice morning running path that starts from my apartment on {start_location: innovation street} {loca_start_num: 54} and heads towards the sea - something around {route_length: 6.5 km} would be perfect,"Looking, for, a, nice, morning, running, path, that, starts, from, my, apartment, on, innovation, street, 54, and, heads, towards, the, sea, -, something, around, 6.5, km, would, be, perfect","O, O, O, O, O, O, O, O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, O"
"Yo, need a {route_length: 4.5 kilometers} route near {start_location: eilat street} {loca_start_num: 35}","Yo,, need, a, 4.5, kilometers, route, near, eilat, street, 35","O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
"Building endurance, show me a {difficulty: somewhat tough} {route_length: 6.0 km} route starting {start_location: ibn gabirol street} {loca_start_num: 9}","Building, endurance,, show, me, a, somewhat, tough, 6.0, km, route, starting, ibn, gabirol, street, 9","O, O, O, O, O, B-difficulty, I-difficulty, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"Not feeling it today, got an easy {route_length: 2 km} route near {start_location: king george} {loca_start_num: 9}?","Not, feeling, it, today,, got, an, easy, 2, km, route, near, king, george, 9, ?","O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O"
Show me where to run,"Show, me, where, to, run","O, O, O, O, O"
first time runner here need {difficulty: medium} track {route_length: 250 meters} from {start_location: yael arad street} {loca_start_num: 53} 2 {end_location: poland} {loca_end_num: 12},"first, time, runner, here, need, medium, track, 250, meters, from, yael, arad, street, 53, 2, poland, 12","O, O, O, O, O, B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
Bout to head out from {start_location: waze} {loca_start_num: 17},"Bout, to, head, out, from, waze, 17","O, O, O, O, O, B-start_location, B-loca_start_num"
recommend running route please,"recommend, running, route, please","O, O, O, O"
"I want to run {route_length: 9.0 km} starting at {start_location: malchei israel street} {loca_start_num: 41} and ending at {end_location: david street} {loca_end_num: 55}, with {difficulty: difficult but rewarding} difficulty.","I, want, to, run, 9.0, km, starting, at, malchei, israel, street, 41, and, ending, at, david, street, 55, ,, with, difficult, but, rewarding, difficulty.","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-difficulty, I-difficulty, I-difficulty, O"
beginner runner need help with route,"beginner, runner, need, help, with, route","O, O, O, O, O, O"
"I want to run {route_length: 17.0 km} starting at {start_location: gal fridman street} {loca_start_num: 81} and ending at {end_location: hadov street} {loca_end_num: 76}, with {difficulty: extreme difficulty} difficulty.","I, want, to, run, 17.0, km, starting, at, gal, fridman, street, 81, and, ending, at, hadov, street, 76, ,, with, extreme, difficulty, difficulty.","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, B-difficulty, I-difficulty, O"
Looking for some hill training - {difficulty: medium} route around {route_length: 7 km} from {start_location: fashion week} {loca_start_num: 95},"Looking, for, some, hill, training, -, medium, route, around, 7, km, from, fashion, week, 95","O, O, O, O, O, O, B-difficulty, O, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
{start_location: maariv street} to {end_location: ada yonath} run,"maariv, street, to, ada, yonath, run","B-start_location, I-start_location, O, B-end_location, I-end_location, O"
im new here where should i run?,"im, new, here, where, should, i, run?","O, O, O, O, O, O, O"
Show me some routes near {end_location: chava alberstein street} {loca_end_num: 63},"Show, me, some, routes, near, chava, alberstein, street, 63","O, O, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
"{start_location: ilan ramon} {loca_start_num: 20} to {end_location: balfour} {loca_end_num: 12}, {route_length: 18.0 km} {difficulty: hard}","ilan, ramon, 20, to, balfour, 12, ,, 18.0, km, hard","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, B-route_length, I-route_length, B-difficulty"
I want a {difficulty: slightly challenging} route that goes from {start_location: gaza street} {loca_start_num: 27} to {end_location: accelerator} {loca_end_num: 84} and spans {route_length: 19.0 kilometers}.,"I, want, a, slightly, challenging, route, that, goes, from, gaza, street, 27, to, accelerator, 84, and, spans, 19.0, kilometers, .","O, O, O, B-difficulty, I-difficulty, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O"
{difficulty: medium} run {route_length: 18.0 kilometers},"medium, run, 18.0, kilometers","B-difficulty, O, B-route_length, I-route_length"
running track near {start_location: geula street},"running, track, near, geula, street","O, O, O, B-start_location, I-start_location"
need a quick {route_length: 7.0 km} run,"need, a, quick, 7.0, km, run","O, O, O, B-route_length, I-route_length, O"
{difficulty: very hard} route to {end_location: trumpeldor street} {loca_end_num: 77},"very, hard, route, to, trumpeldor, street, 77","B-difficulty, I-difficulty, O, O, B-end_location, I-end_location, B-loca_end_num"
need running path suggestion,"need, running, path, suggestion","O, O, O, O"
Generate a running route from {start_location: yigael yadin street} {loca_start_num: 96} to {end_location: rehavia} {loca_end_num: 70}.,"Generate, a, running, route, from, yigael, yadin, street, 96, to, rehavia, 70, .","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num, O"
"Running with newbies, need an easy {route_length: 15.5 kilometers} loop from {start_location: my location}","Running, with, newbies,, need, an, easy, 15.5, kilometers, loop, from, my, location","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location"
Running with friends from {start_location: galil street} {loca_start_num: 44},"Running, with, friends, from, galil, street, 44","O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
good path for morning run?,"good, path, for, morning, run?","O, O, O, O, O"
"{start_location: hanegev street} {loca_start_num: 25} to {end_location: agricultural station street} {loca_end_num: 13}, {difficulty: difficult but rewarding}","hanegev, street, 25, to, agricultural, station, street, 13, ,, difficult, but, rewarding","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, B-difficulty, I-difficulty, I-difficulty"
experienced runner looking for {difficulty: challenging} route about {route_length: very short},"experienced, runner, looking, for, challenging, route, about, very, short","O, O, O, O, B-difficulty, O, O, B-route_length, I-route_length"
plan running route {difficulty: moderate effort} distance {route_length: 2.0 kilometers} starting {start_location: dance quarter} {loca_start_num: 38} ending {end_location: mount hermon} {loca_end_num: 16},"plan, running, route, moderate, effort, distance, 2.0, kilometers, starting, dance, quarter, 38, ending, mount, hermon, 16","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
experienced runner looking for {difficulty: challenging} route about {route_length: 11.0 km},"experienced, runner, looking, for, challenging, route, about, 11.0, km","O, O, O, O, B-difficulty, O, O, B-route_length, I-route_length"
need running path suggestion,"need, running, path, suggestion","O, O, O, O"
"{start_location: king george} {loca_start_num: 62} to {end_location: hashalom road}, something easy please","king, george, 62, to, hashalom, road, ,, something, easy, please","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, O, O, O, O"
Looking for a scenic {route_length: 14.5 km} route near {start_location: prophets street} {loca_start_num: 99},"Looking, for, a, scenic, 14.5, km, route, near, prophets, street, 99","O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Ready to run from {start_location: yad harutzim} {loca_start_num: 17},"Ready, to, run, from, yad, harutzim, 17","O, O, O, O, B-start_location, I-start_location, B-loca_start_num"
need a route for tomorrow,"need, a, route, for, tomorrow","O, O, O, O, O"
Generate a {difficulty: not hard} running route.,"Generate, a, not, hard, running, route.","O, O, B-difficulty, I-difficulty, O, O"
"Hey, I wanna do a {route_length: 17 kilometers} run from {start_location: levi eshkol} {loca_start_num: 72}, any good routes?","Hey,, I, wanna, do, a, 17, kilometers, run, from, levi, eshkol, 72, ,, any, good, routes?","O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, O"
xperienced runner want {difficulty: not hard} path {route_length: 19 km} start {start_location: chain street} {loca_start_num: 6} finish {end_location: usishkin street} {loca_end_num: 60},"xperienced, runner, want, not, hard, path, 19, km, start, chain, street, 6, finish, usishkin, street, 60","O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num"
{route_length: 18.0 km} to {end_location: bauhaus street} {loca_end_num: 91} please,"18.0, km, to, bauhaus, street, 91, please","B-route_length, I-route_length, O, B-end_location, I-end_location, B-loca_end_num, O"
Stroller friendly route needed around {start_location: rabbi akiva street} {loca_start_num: 53},"Stroller, friendly, route, needed, around, rabbi, akiva, street, 53","O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Trying to find a good {route_length: 13 kilometers} run near {start_location: hanevi'im street} {loca_start_num: 4},"Trying, to, find, a, good, 13, kilometers, run, near, hanevi'im, street, 4","O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
Need to prepare for my marathon - can you plan a {difficulty: difficult but rewarding} route around {route_length: long} starting from {start_location: technion street}?,"Need, to, prepare, for, my, marathon, -, can, you, plan, a, difficult, but, rewarding, route, around, long, starting, from, technion, street, ?","O, O, O, O, O, O, O, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, O, O, B-route_length, O, O, B-start_location, I-start_location, O"
{difficulty: challenging} route {route_length: 18.5 kilometers} starting {start_location: dvir street} {loca_start_num: 17},"challenging, route, 18.5, kilometers, starting, dvir, street, 17","B-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num"
hi can u plan {difficulty: not hard} run {route_length: 8 km} from {start_location: friendship} {loca_start_num: 20} to {end_location: yael arad street} {loca_end_num: 1},"hi, can, u, plan, not, hard, run, 8, km, from, friendship, 20, to, yael, arad, street, 1","O, O, O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
{route_length: 19.0 kilometers} {difficulty: very easy} path from {start_location: mordechai zeira street} {loca_start_num: 86} to {end_location: caesarea} {loca_end_num: 81},"19.0, kilometers, very, easy, path, from, mordechai, zeira, street, 86, to, caesarea, 81","B-route_length, I-route_length, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, B-loca_end_num"
"Hi there, I'm training for a half marathon and need a {difficulty: difficult but rewarding} route about {route_length: 15 kilometers}, preferably near the beach","Hi, there,, I'm, training, for, a, half, marathon, and, need, a, difficult, but, rewarding, route, about, 15, kilometers, ,, preferably, near, the, beach","O, O, O, O, O, O, O, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, O, O, B-route_length, I-route_length, O, O, O, O, O"
{route_length: 650 meters} easy run plz,"650, meters, easy, run, plz","B-route_length, I-route_length, O, O, O"
staying near {start_location: enzo sereni} need running route,"staying, near, enzo, sereni, need, running, route","O, O, B-start_location, I-start_location, O, O, O"
run from {start_location: my location} to {end_location: roman cardo} {loca_end_num: 99},"run, from, my, location, to, roman, cardo, 99","O, O, B-start_location, I-start_location, O, B-end_location, I-end_location, B-loca_end_num"
Best running spots around {start_location: bialik prize street} {loca_start_num: 28}?,"Best, running, spots, around, bialik, prize, street, 28, ?","O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O"
"{start_location: eli cohen street} {loca_start_num: 77} to {end_location: bar ilan street} {loca_end_num: 7}, something {difficulty: challenging}","eli, cohen, street, 77, to, bar, ilan, street, 7, ,, something, challenging","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, B-difficulty"
Need to get {route_length: 9 km} in from {start_location: this spot},"Need, to, get, 9, km, in, from, this, spot","O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location"
Please plan a {difficulty: flat and easy} run that starts at {start_location: uri avnery street} {loca_start_num: 87} and ends at {end_location: yemin moshe} {loca_end_num: 88} with a total distance of {route_length: 5.5 km}.,"Please, plan, a, flat, and, easy, run, that, starts, at, uri, avnery, street, 87, and, ends, at, yemin, moshe, 88, with, a, total, distance, of, 5.5, km, .","O, O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, B-route_length, I-route_length, O"
make me {difficulty: difficult but rewarding} route please,"make, me, difficult, but, rewarding, route, please","O, O, B-difficulty, I-difficulty, I-difficulty, O, O"
I need a {route_length: 12.0 kilometers} route from {start_location: agripas} {loca_start_num: 13},"I, need, a, 12.0, kilometers, route, from, agripas, 13","O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num"
planning weekend run need ideas,"planning, weekend, run, need, ideas","O, O, O, O, O"
Gimme a {difficulty: somewhat tough} route around {route_length: half-marathon length} near {start_location: pesach} {loca_start_num: 3},"Gimme, a, somewhat, tough, route, around, half-marathon, length, near, pesach, 3","O, O, B-difficulty, I-difficulty, O, O, B-route_length, I-route_length, O, B-start_location, B-loca_start_num"
"Running with my dog, need a {route_length: 250 meters} route near {start_location: ha'ayin het street} {loca_start_num: 70}","Running, with, my, dog,, need, a, 250, meters, route, near, ha'ayin, het, street, 70","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
"Hi! I've been running for years and need a {difficulty: slightly challenging} training route that's about {route_length: 12 kilometers}, starting from my apartment on {start_location: yefet}","Hi!, I've, been, running, for, years, and, need, a, slightly, challenging, training, route, that's, about, 12, kilometers, ,, starting, from, my, apartment, on, yefet","O, O, O, O, O, O, O, O, O, B-difficulty, I-difficulty, O, O, O, O, B-route_length, I-route_length, O, O, O, O, O, O, B-start_location"
Tempo run from {start_location: hazayit street} {loca_start_num: 39},"Tempo, run, from, hazayit, street, 39","O, O, O, B-start_location, I-start_location, B-loca_start_num"
"Hey there, I'm looking for a {difficulty: intense} running route that starts from {start_location: king solomon street} {loca_start_num: 60} and goes all the way to {end_location: yossi banai street} {loca_end_num: 58}, something around {route_length: short} would be perfect","Hey, there,, I'm, looking, for, a, intense, running, route, that, starts, from, king, solomon, street, 60, and, goes, all, the, way, to, yossi, banai, street, 58, ,, something, around, short, would, be, perfect","O, O, O, O, O, O, B-difficulty, O, O, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, O, O, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, B-route_length, O, O, O"
Need a pre work route around {route_length: 1.5 kilometers} starting at {start_location: icq street} {loca_start_num: 97},"Need, a, pre, work, route, around, 1.5, kilometers, starting, at, icq, street, 97","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
need {difficulty: easy} track for morning jog,"need, easy, track, for, morning, jog","O, B-difficulty, O, O, O, O"
help me find running route,"help, me, find, running, route","O, O, O, O, O"
Need a {difficulty: medium} training route that's about {route_length: 3.0 kilometers} starting from {start_location: harav kook} {loca_start_num: 6} and ending at {end_location: sheshet hayamim street} {loca_end_num: 62} - preparing for an upcoming marathon,"Need, a, medium, training, route, that's, about, 3.0, kilometers, starting, from, harav, kook, 6, and, ending, at, sheshet, hayamim, street, 62, -, preparing, for, an, upcoming, marathon","O, O, B-difficulty, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, O"
need run starting at {start_location: ahad ha'am} {loca_start_num: 50} that is {difficulty: intense},"need, run, starting, at, ahad, ha'am, 50, that, is, intense","O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, B-difficulty"
Please plan a {difficulty: somewhat tough} run that starts at {start_location: amos} {loca_start_num: 92} and ends at {end_location: yael arad street} {loca_end_num: 96} with a total distance of {route_length: 13.0 kilometers}.,"Please, plan, a, somewhat, tough, run, that, starts, at, amos, 92, and, ends, at, yael, arad, street, 96, with, a, total, distance, of, 13.0, kilometers, .","O, O, O, B-difficulty, I-difficulty, O, O, O, O, B-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, B-route_length, I-route_length, O"
It's hot today - got any shaded {route_length: 4 kilometers} routes from {start_location: hatechnology} {loca_start_num: 8}?,"It's, hot, today, -, got, any, shaded, 4, kilometers, routes, from, hatechnology, 8, ?","O, O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, B-loca_start_num, O"
I need a running route in tel aviv,"I, need, a, running, route, in, tel, aviv","O, O, O, O, O, O, O, O"
Where do people usually run around here?,"Where, do, people, usually, run, around, here?","O, O, O, O, O, O, O"
"{start_location: lions gate street} {loca_start_num: 6} to {end_location: yossi vardi} {loca_end_num: 1}, make it {difficulty: challenging}","lions, gate, street, 6, to, yossi, vardi, 1, ,, make, it, challenging","B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, B-difficulty"
Time for my daily run,"Time, for, my, daily, run","O, O, O, O, O"
need {route_length: 19.5 km} track,"need, 19.5, km, track","O, B-route_length, I-route_length, O"
can you suggest good running path?,"can, you, suggest, good, running, path?","O, O, O, O, O, O"
run from {start_location: washington} to {end_location: nachlaot street} {loca_end_num: 41},"run, from, washington, to, nachlaot, street, 41","O, O, B-start_location, O, B-end_location, I-end_location, B-loca_end_num"
suggest good spots for morning exercise,"suggest, good, spots, for, morning, exercise","O, O, O, O, O, O"
from my place on {start_location: ha-nevi'im} to the park,"from, my, place, on, ha-nevi'im, to, the, park","O, O, O, O, B-start_location, O, O, O"
Hello! My elderly parents are visiting next week and I'd love to find a {difficulty: difficult but rewarding} walking route around the historic areas of the city,"Hello!, My, elderly, parents, are, visiting, next, week, and, I'd, love, to, find, a, difficult, but, rewarding, walking, route, around, the, historic, areas, of, the, city","O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, O, O, O, O, O, O"
{difficulty: somewhat tough} route from {start_location: moshe sneh street} {loca_start_num: 52},"somewhat, tough, route, from, moshe, sneh, street, 52","B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
Need a {difficulty: flat and easy} training route that's about {route_length: 17 kilometers} starting from {start_location: bauhaus street} {loca_start_num: 17} and ending at {end_location: queen esther} {loca_end_num: 74} - preparing for an upcoming marathon,"Need, a, flat, and, easy, training, route, that's, about, 17, kilometers, starting, from, bauhaus, street, 17, and, ending, at, queen, esther, 74, -, preparing, for, an, upcoming, marathon","O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, O"
"{start_location: batsheva street} {loca_start_num: 46} to {end_location: this spot}, {route_length: 9 km} {difficulty: difficult but rewarding}","batsheva, street, 46, to, this, spot, ,, 9, km, difficult, but, rewarding","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, O, B-route_length, I-route_length, B-difficulty, I-difficulty, I-difficulty"
hi can u make me a {difficulty: medium} route?,"hi, can, u, make, me, a, medium, route?","O, O, O, O, O, O, B-difficulty, O"
Hi runners! Visiting Tel Aviv next month and would love some suggestions for scenic routes that aren't too tourist-heavy - preferably {difficulty: not hard} difficulty,"Hi, runners!, Visiting, Tel, Aviv, next, month, and, would, love, some, suggestions, for, scenic, routes, that, aren't, too, tourist-heavy, -, preferably, not, hard, difficulty","O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, O, B-difficulty, I-difficulty, O"
Can you generate a {difficulty: very easy} route from {start_location: firewall street} {loca_start_num: 5} to {end_location: acre street} {loca_end_num: 85} with a distance of {route_length: 17.0 km}?,"Can, you, generate, a, very, easy, route, from, firewall, street, 5, to, acre, street, 85, with, a, distance, of, 17.0, km, ?","O, O, O, O, B-difficulty, I-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, B-route_length, I-route_length, O"
Hi there! I'm staying at a hotel near {start_location: nordau boulevard} {loca_start_num: 83} and would love a {difficulty: difficult but rewarding} running route to {end_location: linoy ashram street} {loca_end_num: 19} that's about {route_length: 6.0 kilometers} - preferably with some nice cafes along the way,"Hi, there!, I'm, staying, at, a, hotel, near, nordau, boulevard, 83, and, would, love, a, difficult, but, rewarding, running, route, to, linoy, ashram, street, 19, that's, about, 6.0, kilometers, -, preferably, with, some, nice, cafes, along, the, way","O, O, O, O, O, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, O, O, O, B-difficulty, I-difficulty, I-difficulty, O, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num, O, O, B-route_length, I-route_length, O, O, O, O, O, O, O, O, O"
"I need a {difficulty: extreme difficulty} running route from {start_location: hakurkum street} {loca_start_num: 51} to {end_location: queen esther} {loca_end_num: 44}, and the length should be {route_length: 700 meters}.","I, need, a, extreme, difficulty, running, route, from, hakurkum, street, 51, to, queen, esther, 44, ,, and, the, length, should, be, 700, meters, .","O, O, O, B-difficulty, I-difficulty, O, O, O, B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, O, O, B-route_length, I-route_length, O"
"Coffee shop at the end please, {route_length: 8.5 kilometers} route from {start_location: beit lessin} {loca_start_num: 16}","Coffee, shop, at, the, end, please,, 8.5, kilometers, route, from, beit, lessin, 16","O, O, O, O, O, O, B-route_length, I-route_length, O, O, B-start_location, I-start_location, B-loca_start_num"
I'm looking for a {difficulty: hard} route from {start_location: hebrew university street} {loca_start_num: 34} to {end_location: prophets street} {loca_end_num: 1} with a distance of {route_length: 16 km}.,"I'm, looking, for, a, hard, route, from, hebrew, university, street, 34, to, prophets, street, 1, with, a, distance, of, 16, km, .","O, O, O, O, B-difficulty, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, O, B-route_length, I-route_length, O"
Doing {route_length: 20.0 kilometers} today starting at {start_location: space center street} {loca_start_num: 94},"Doing, 20.0, kilometers, today, starting, at, space, center, street, 94","O, B-route_length, I-route_length, O, O, O, B-start_location, I-start_location, I-start_location, B-loca_start_num"
{start_location: dvir} {loca_start_num: 92} path,"dvir, 92, path","B-start_location, B-loca_start_num, O"
planning my morning exercise need suggestions,"planning, my, morning, exercise, need, suggestions","O, O, O, O, O, O"
running path recommendation,"running, path, recommendation","O, O, O"
"Plan a route from {start_location: ezekiel} {loca_start_num: 6}, and make it {route_length: 500 meters}.","Plan, a, route, from, ezekiel, 6, ,, and, make, it, 500, meters, .","O, O, O, O, B-start_location, B-loca_start_num, O, O, O, O, B-route_length, I-route_length, O"
"{start_location: accelerator street} {loca_start_num: 98} to {end_location: albert einstein} {loca_end_num: 27}, make it {route_length: 700 meters} and {difficulty: very hard}","accelerator, street, 98, to, albert, einstein, 27, ,, make, it, 700, meters, and, very, hard","B-start_location, I-start_location, B-loca_start_num, O, B-end_location, I-end_location, B-loca_end_num, O, O, O, B-route_length, I-route_length, O, B-difficulty, I-difficulty"
{route_length: 900 meters} {difficulty: hard} track starting {start_location: tel dan} {loca_start_num: 52},"900, meters, hard, track, starting, tel, dan, 52","B-route_length, I-route_length, B-difficulty, O, O, B-start_location, I-start_location, B-loca_start_num"
make me {difficulty: moderate effort} route {route_length: 850 meters} beginning {start_location: oasis street} {loca_start_num: 7} end point {end_location: light rail street} {loca_end_num: 65},"make, me, moderate, effort, route, 850, meters, beginning, oasis, street, 7, end, point, light, rail, street, 65","O, O, B-difficulty, I-difficulty, O, B-route_length, I-route_length, O, B-start_location, I-start_location, B-loca_start_num, O, O, B-end_location, I-end_location, I-end_location, B-loca_end_num"
